longitude;latitude;altitude
-106.58965;-0.17612;0
-106.45643;-0.12611;0
-103.72167;-1.68863;0
-103.98015;-0.38579;0
-103.99952;0.01613;0
-107.26919;0.0736;0
-107.37497;0.1062;0
-106.91759;0.19128;0
-106.90759;0.17967;0
-105.19106;-0.35461;0
-105.17969;-0.35284;0
-106.50642;-0.42769;0
-104.73039;-0.56124;0
-106.78167;-0.38156;0
-106.63947;-0.16345;0
-106.55842;-0.19002;0
-106.4331;-0.11233;0
-103.73562;-1.50571;0
-103.92958;-0.38191;0
-107.31855;0.14854;0
-107.26895;0.13523;0
-107.24789;0.05863;0
-107.21001;0.03357;0
-107.17148;0.01684;0
-107.1183;-0.00427;0
-107.03892;0.06692;0
-106.94178;-0.15158;0
-107.03882;0.31097;0
-106.9901;0.26503;0
-106.9643;0.23624;0
-106.9275;0.2013;0
-107.1533;-0.0351;0
-105.39598;-0.33895;0
-105.38083;-0.3416;0
-105.334;-0.34868;0
-105.31718;-0.34899;0
-105.29339;-0.35119;0
-105.28254;-0.35185;0
-105.26698;-0.35243;0
-106.75731;-0.30025;0
-106.52854;-0.41601;0
-106.49641;-0.43162;0
-105.8008;-0.43743;0
-105.7673;-0.43519;0
-105.30009;-0.3647;0
-105.11816;-0.28884;0
-105.06764;-0.26663;0
-104.87702;-0.59852;0
-104.71784;-0.56022;0
-104.62958;-0.54604;0
-107.67394;-0.48942;0
-107.66286;-0.48647;0
-106.64148;-0.1528;0
-106.58576;-0.19455;0
-106.50783;-0.15582;0
-106.35577;-0.06027;0
-105.54987;-0.63406;0
-107.25891;0.06628;0
-107.23447;0.0492;0
-107.21874;0.03859;0
-107.15751;0.01075;0
-107.10309;-0.00954;0
-107.30021;0.0581;0
-107.22762;0.00968;0
-106.93589;-0.19041;0
-107.06811;0.19573;0
-107.01135;0.28519;0
-107.0013;0.27573;0
-107.06264;-0.10164;0
-105.40863;-0.33688;0
-105.25067;-0.35302;0
-106.78269;-0.28999;0
-106.74638;-0.30616;0
-106.67654;-0.33916;0
-106.66318;-0.34536;0
-106.64961;-0.35274;0
-106.45275;-0.44572;0
-106.00381;-0.44619;0
-105.81413;-0.43794;0
-105.78893;-0.43666;0
-105.34831;-0.37936;0
-105.32445;-0.37295;0
-105.27258;-0.35236;0
-105.18211;-0.31879;0
-105.1472;-0.30131;0
-105.0948;-0.2781;0
-105.08065;-0.27253;0
-105.0539;-0.26064;0
-104.78909;-0.57513;0
-106.56878;-0.19589;0
-107.14067;0.00399;0
-107.32549;0.07178;0
-107.28177;0.04673;0
-107.27066;0.03947;0
-107.03487;0.05418;0
-106.97143;0.08252;0
-106.9626;0.07175;0
-106.98132;0.25538;0
-107.21925;0.01357;0
-107.09771;-0.07593;0
-107.08617;-0.0836;0
-107.07182;-0.09425;0
-105.34978;-0.34703;0
-106.76798;-0.29563;0
-106.63646;-0.35932;0
-106.62267;-0.3683;0
-106.60853;-0.37758;0
-106.59125;-0.38695;0
-106.54406;-0.40824;0
-106.47659;-0.43894;0
-106.07998;-0.44938;0
-106.03604;-0.4488;0
-105.98933;-0.44463;0
-105.97262;-0.44289;0
-105.95596;-0.44095;0
-105.93579;-0.4402;0
-105.92303;-0.43988;0
-105.90804;-0.4395;0
-105.83056;-0.43799;0
-105.52369;-0.40561;0
-105.25554;-0.34536;0
-105.20834;-0.32843;0
-105.19688;-0.32429;0
-105.16497;-0.31061;0
-105.10744;-0.2837;0
-106.72122;-0.43176;0
-106.78907;-0.10672;0
-107.25675;0.03058;0
-107.23723;0.01816;0
-107.21783;-0.00122;0
-107.00119;0.04375;0
-107.10587;0.24563;0
-107.08485;0.21884;0
-106.95062;0.05754;0
-106.92546;0.03037;0
-107.02859;0.30161;0
-107.11544;-0.06398;0
-107.04979;-0.11135;0
-107.03535;-0.12205;0
-107.01874;-0.13354;0
-106.71714;-0.31994;0
-106.51548;-0.42332;0
-106.09744;-0.45091;0
-105.8648;-0.4372;0
-105.36693;-0.38346;0
-105.22848;-0.33619;0
-106.58732;-0.2045;0
-107.36379;0.09874;0
-106.99204;0.02963;0
-106.95677;-0.00949;0
-107.12111;0.26275;0
-107.0938;0.23042;0
-107.05219;0.17399;0
-106.94137;0.04771;0
-106.86518;-0.01994;0
-106.82416;0.10479;0
-106.93293;-0.18459;0
-106.1128;-0.45186;0
-105.89058;-0.43848;0
-105.74347;-0.43364;0
-105.72245;-0.43123;0
-106.99644;0.1098;0
-106.91272;0.01966;0
-106.83686;0.1129;0
-106.1671;-0.45514;0
-106.13926;-0.45365;0
-106.97101;0.00307;0
-106.9868;0.09928;0
-106.96679;-0.1667;0
-106.94893;-0.17649;0
-106.42034;-0.4504;0
-106.34143;-0.45377;0
-106.30288;-0.45423;0
-106.26121;-0.45648;0
-106.21519;-0.45787;0
-105.43127;-0.39241;0
-105.40033;-0.38866;0
-105.38195;-0.38615;0
-106.38136;-0.45222;0
-105.63821;-0.42124;0
-105.60044;-0.4156;0
-107.03353;0.04129;0
-106.98405;0.01847;0
-107.04085;0.15924;0
-106.32008;-0.45386;0
-106.2856;-0.4555;0
-105.61792;-0.41788;0
-105.58433;-0.41394;0
-105.56468;-0.41102;0
-105.53913;-0.40737;0
-105.498;-0.40237;0
-105.48298;-0.32968;0
-106.36365;-0.45336;0
-103.66405;-1.54888;0
-107.33326;0.10545;0
-106.2392;-0.45787;0
-110.25353;-1.65221;0
-107.05144;0.01715;0
-103.9162;-0.37937;0
-104.0872;-0.00541;0
-107.26189;0.24388;0
-105.04702;-1.02221;0
-103.71085;-1.6887;0
-112.17443;-1.34081;0
-105.05151;-1.03298;0
-105.05212;-1.03114;0
-103.64062;-1.70987;0
-102.1952;-1.53862;0
-102.4796;-1.31622;0
-102.47965;-1.32007;0
-105.83834;-0.36447;0
-112.17708;-1.33315;0
-107.15363;-0.49083;0
-106.83277;-0.37979;0
-106.81699;-0.36257;0
-105.05061;-1.05587;0
-105.04869;-1.02659;0
-103.71082;-1.68643;0
-103.63346;-1.72648;0
-102.47914;-1.31383;0
-106.92701;0.18139;0
-105.78825;-0.40322;0
-105.77538;-0.40266;0
-105.76891;-0.40209;0
-105.32748;-0.36164;0
-108.10611;-0.4102;0
-108.10319;-0.40882;0
-106.78495;-0.44826;0
-105.05066;-1.02995;0
-103.63281;-1.74328;0
-103.64344;-1.70639;0
-102.97105;-0.59283;0
-102.22262;-1.54492;0
-102.23248;-1.543;0
-102.24849;-1.54655;0
-102.48154;-1.3251;0
-102.74623;-1.22825;0
-107.30554;0.02272;0
-107.23341;0.06664;0
-107.21932;0.04508;0
-105.60098;-0.00439;0
-105.59931;-0.00298;0
-105.77149;-0.40282;0
-105.68007;-0.31861;0
-112.16991;-1.36345;0
-107.18183;-0.51898;0
-107.17223;-0.51635;0
-107.16916;-0.49901;0
-107.15114;-0.49034;0
-107.13325;-0.49915;0
-107.12435;-0.4995;0
-106.75626;-0.48663;0
-105.05015;-1.04118;0
-105.04791;-1.02434;0
-102.07836;-1.49048;0
-102.08544;-1.49276;0
-102.48403;-1.3364;0
-102.74406;-1.23317;0
-103.23853;0.02915;0
-103.23049;0.02704;0
-103.21932;0.34059;0
-107.23828;0.07238;0
-105.77926;-0.40358;0
-105.76441;-0.40278;0
-105.70329;-0.3252;0
-105.67813;-0.31798;0
-112.18086;-1.32718;0
-112.17071;-1.34737;0
-108.09618;-0.40369;0
-108.09615;-0.40201;0
-107.11291;-0.49841;0
-106.74932;-0.49107;0
-106.76168;-0.48159;0
-106.78233;-0.45216;0
-105.05061;-1.03526;0
-103.82906;-1.49519;0
-103.63207;-1.75055;0
-103.63326;-1.7365;0
-102.08133;-1.49203;0
-102.205;-1.54256;0
-102.23725;-1.54336;0
-102.2459;-1.54553;0
-102.74564;-1.23085;0
-103.08245;-0.02023;0
-103.0682;-0.02178;0
-103.05761;-0.02177;0
-107.43142;0.31748;0
-107.22042;0.03277;0
-107.2233;-0.01044;0
-105.60048;-0.00461;0
-105.82673;-0.36273;0
-105.76199;-0.40277;0
-105.72119;-0.3293;0
-105.69159;-0.32214;0
-105.68498;-0.32017;0
-105.32158;-0.34375;0
-105.31062;-0.31061;0
-104.82515;-0.52988;0
-112.04074;-1.37493;0
-112.03816;-1.37746;0
-112.16909;-1.35721;0
-112.26453;-0.14607;0
