time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magNst,status,locationSource,magSource
,-0.00229,-107.04982,,,,,,,,,,,,,,,,,
,-0.02651,-107.12379,,,,,,,,,,,,,,,,,
,-0.28576,-105.24068,,,,,,,,,,,,,,,,,
,0.03215,-107.10494,,,,,,,,,,,,,,,,,
,-0.271,-105.22629,,,,,,,,,,,,,,,,,
,-2.1444,-104.01888,,,,,,,,,,,,,,,,,
,-0.15285,-106.9987,,,,,,,,,,,,,,,,,
,0.11351,-107.23991,,,,,,,,,,,,,,,,,
,-1.01714,-105.4392,,,,,,,,,,,,,,,,,
,-1.05303,-106.06079,,,,,,,,,,,,,,,,,
,-1.4771,-103.50139,,,,,,,,,,,,,,,,,
,-1.47733,-103.50967,,,,,,,,,,,,,,,,,
,-0.03291,-107.12685,,,,,,,,,,,,,,,,,
,-0.07659,-107.02301,,,,,,,,,,,,,,,,,
,-0.30855,-107.16434,,,,,,,,,,,,,,,,,
,-0.0365,-107.03212,,,,,,,,,,,,,,,,,
,-0.29548,-105.27266,,,,,,,,,,,,,,,,,
,-1.59666,-103.40983,,,,,,,,,,,,,,,,,
,-0.03073,-106.9716,,,,,,,,,,,,,,,,,
,0.02074,-107.13158,,,,,,,,,,,,,,,,,
,0.00085,-107.11268,,,,,,,,,,,,,,,,,
,-0.02201,-107.05945,,,,,,,,,,,,,,,,,
,-0.51284,-105.63277,,,,,,,,,,,,,,,,,
,-0.21382,-105.24765,,,,,,,,,,,,,,,,,
,0.07995,-107.21312,,,,,,,,,,,,,,,,,
,-0.20066,-105.23001,,,,,,,,,,,,,,,,,
,-0.18653,-105.21617,,,,,,,,,,,,,,,,,
,0.00615,-107.11759,,,,,,,,,,,,,,,,,
,-0.42558,-106.70468,,,,,,,,,,,,,,,,,
,-0.58591,-107.38154,,,,,,,,,,,,,,,,,
,-1.45034,-104.1936,,,,,,,,,,,,,,,,,
,0.04636,-107.27189,,,,,,,,,,,,,,,,,
,-0.03857,-107.01894,,,,,,,,,,,,,,,,,
,-0.8922,-106.27459,,,,,,,,,,,,,,,,,
,-1.70898,-103.54938,,,,,,,,,,,,,,,,,
,-0.76692,-105.45745,,,,,,,,,,,,,,,,,
,-0.04371,-106.99995,,,,,,,,,,,,,,,,,
