longitude,latitude,altitude
-79.7643,-18.75356,0
-79.76891,-18.74392,0
-79.70701,-19.1712,0
-79.66084,-19.20235,0
-79.46761,-19.21935,0
-79.73761,-18.10686,0
-79.74356,-18.10047,0
-79.67564,-17.71355,0
-79.69862,-17.70065,0
-79.7035,-17.69806,0
-79.71295,-17.69568,0
-79.71686,-17.69483,0
-79.72103,-17.69353,0
-79.70684,-17.93352,0
-79.99967,-18.06355,0
-79.79677,-18.53223,0
-79.80935,-18.50821,0
-78.84285,-18.61288,0
-79.04233,-18.36856,0
-79.06973,-18.52654,0
-79.06969,-18.52413,0
-79.21621,-19.07618,0
-77.93991,-19.67623,0
-77.94096,-19.67407,0
-77.94347,-19.66864,0
-77.96158,-19.64999,0
-79.69396,-18.84377,0
-79.69441,-18.83849,0
-79.733,-18.7974,0
-79.7416,-18.79534,0
-79.74836,-18.78511,0
-79.7756,-18.73475,0
-79.77852,-18.72923,0
-80.00781,-18.7337,0
-80.00925,-18.73265,0
-79.71721,-18.82772,0
-79.7239,-18.81908,0
-79.72795,-18.8074,0
-79.70595,-19.17478,0
-79.74825,-18.09454,0
-79.77192,-17.90302,0
-79.73671,-17.8777,0
-79.66366,-17.7235,0
-79.67882,-17.7112,0
-79.72752,-17.69256,0
-79.66246,-18.14823,0
-79.80526,-18.51671,0
-79.52529,-19.06516,0
-78.8447,-18.61037,0
-79.0348,-18.42171,0
-79.03311,-18.4086,0
-79.03761,-18.38544,0
-79.06763,-18.53555,0
-79.20902,-19.08606,0
-77.46949,-20.41864,0
-74.75691,-20.46002,0
-79.70835,-18.81449,0
-79.71496,-18.8058,0
-79.71846,-18.80255,0
-79.72893,-18.79838,0
-79.73726,-18.79687,0
-79.75704,-18.76639,0
-79.7587,-18.76301,0
-79.76338,-18.7569,0
-79.71442,-18.82917,0
-79.71848,-18.82685,0
-79.72649,-18.81042,0
-79.70653,-19.17294,0
-79.47104,-19.21489,0
-79.47356,-19.21255,0
-79.74151,-18.10225,0
-79.77038,-17.90362,0
-79.77632,-17.89994,0
-79.73191,-17.8828,0
-79.74136,-17.8692,0
-79.66667,-17.72137,0
-79.70849,-17.69666,0
-79.71226,-17.90475,0
-79.7092,-17.93209,0
-79.71312,-17.92509,0
-79.7684,-18.0919,0
-79.77307,-18.09398,0
-79.99992,-18.06593,0
-79.99908,-18.06443,0
-79.4328,-18.07886,0
-79.43698,-18.075,0
-79.7791,-18.5538,0
-78.93821,-18.66005,0
-78.84037,-18.61708,0
-79.03624,-18.39025,0
-79.06962,-18.52905,0
-74.9761,-20.42925,0
-79.69431,-18.85432,0
-79.68311,-18.6791,0
-79.72212,-18.82296,0
-79.77349,-17.90223,0
-79.77766,-17.89777,0
-79.72276,-17.89227,0
-79.73496,-17.87967,0
-79.73849,-17.8749,0
-79.6611,-17.7261,0
-79.67244,-17.71606,0
-79.7013,-17.91271,0
-79.70519,-17.90876,0
-79.69813,-17.94018,0
-79.70148,-17.93754,0
-79.70522,-17.93511,0
-79.71434,-17.91477,0
-80.31291,-18.32177,0
-80.45811,-18.30532,0
-79.4298,-18.08245,0
-79.78897,-18.54223,0
-79.79178,-18.53974,0
-79.80742,-18.51269,0
-79.81102,-18.50426,0
-79.59034,-18.81148,0
-79.03623,-18.42685,0
-79.03364,-18.41614,0
-79.03904,-18.38053,0
-79.04073,-18.37645,0
-79.04134,-18.37366,0
-79.06913,-18.531,0
-79.21022,-19.08118,0
-77.47181,-20.42238,0
-77.47175,-20.42433,0
-74.97189,-20.4341,0
-79.77393,-18.73754,0
-79.72291,-18.82106,0
-79.72446,-17.69313,0
-79.6965,-17.91791,0
-79.65827,-18.1483,0
-80.49285,-18.28886,0
-79.42495,-18.08506,0
-79.82198,-18.48226,0
-79.82497,-18.4724,0
-79.82942,-18.44861,0
-78.8371,-18.62192,0
-78.84122,-18.61429,0
-79.20875,-19.083,0
-74.75657,-20.45719,0
-74.75395,-20.44781,0
-79.69558,-18.83426,0
-79.74996,-18.78212,0
-79.7685,-17.90482,0
-79.72844,-17.88656,0
-80.45385,-18.30675,0
-80.48069,-18.29473,0
-79.43467,-18.07728,0
-79.78589,-18.54651,0
-79.80278,-18.52069,0
-79.59335,-18.80934,0
-79.21296,-19.07897,0
-79.71575,-18.82831,0
-79.46433,-19.2234,0
-79.66917,-17.71859,0
-79.71227,-17.92757,0
-79.77001,-18.09112,0
-80.47547,-18.29673,0
-79.7934,-18.53658,0
-79.81827,-18.49033,0
-79.03783,-18.43195,0
-79.77897,-17.89641,0
-79.78028,-17.89377,0
-79.74094,-17.87076,0
-79.68533,-17.70784,0
-79.42737,-18.08385,0
-79.99995,-18.06282,0
-79.81644,-18.49361,0
-79.82392,-18.47794,0
-79.77224,-18.09489,0
-80.48681,-18.29076,0
-79.47703,-18.54924,0
-79.64716,-18.36091,0
-80.47098,-18.29782,0
-79.78249,-18.55011,0
-79.82632,-18.46737,0
-79.80062,-18.52503,0
-79.76927,-18.09544,0
-79.6506,-18.39552,0
-77.47134,-20.42653,0
-79.46592,-18.55068,0
-79.64911,-18.38145,0
-79.76853,-18.03887,0
-104.62516,-0.05721,0
-104.58073,-0.07172,0
-104.57819,-0.07541,0
-104.24176,-1.72277,0
-103.71189,-1.7502,0
-104.08405,-1.94457,0
-104.15193,-1.82181,0
-101.48308,-2.9665,0
-101.76295,-3.7231,0
-104.747,-0.6892,0
-119.65369,-11.9346,0
-101.62089,-3.63061,0
-107.69609,-1.68555,0
-101.45267,-3.64791,0
-105.25214,-1.64639,0
-105.54935,-1.09249,0
-105.14192,-1.17279,0
-104.96878,0.37027,0
-99.90158,-4.10667,0
-105.52377,-1.09518,0
-101.42622,-3.65722,0
-102.20026,-3.13856,0
-102.18558,-3.12561,0
-103.60685,-1.46765,0
-103.63325,-1.43765,0
-102.29915,-3.36913,0
-102.11041,-3.41442,0
-102.19653,-3.13578,0
-104.01986,-1.38136,0
-103.15825,-0.56536,0
-103.71497,-1.38758,0
-103.6293,-1.42384,0
-103.65878,-1.43422,0
-102.68078,-2.40907,0
-102.10353,-1.61133,0
-102.29615,-3.16832,0
-104.11162,-1.56322,0
-103.67035,-1.43545,0
-103.8849,-2.76472,0
-103.88343,-2.82186,0
-102.1772,-3.36323,0
-103.66666,-1.43257,0
-103.54769,-0.47852,0
-102.30396,-3.35268,0
-102.12869,-3.40559,0
-102.72253,-2.32068,0
-103.83196,-3.01083,0
-105.36186,-1.57482,0
-103.56163,-1.41231,0
-104.55246,-2.1387,0
-102.26218,-3.32098,0
-102.71526,-2.32698,0
-102.10263,-3.47928,0
-103.6618,-1.4151,0
-103.70403,-1.41906,0
-102.07133,-3.48038,0
-104.76476,-2.62402,0
-102.28084,-3.41855,0
-106.95221,-1.87585,0
-107.98696,-1.29217,0
-102.51909,-3.39062,0
-106.94367,-1.86415,0
-102.51462,-3.3909,0
-106.93552,-1.84415,0
-105.26444,-1.19576,0
-103.3592,0.31298,0
-108.10317,-1.59952,0
-107.97098,-1.40372,0
-107.86555,-1.32371,0
-104.98696,-1.50856,0
-102.5278,-3.38944,0
-105.19976,-1.26972,0
-104.36901,-1.25809,0
-108.00838,-1.49868,0
-108.14968,-1.54423,0
-104.48189,-1.19162,0
-107.67847,-1.7818,0
-105.12497,-1.0448,0
-104.8415,-1.26352,0
-104.36219,-1.2817,0
-108.18223,-1.68985,0
-104.38092,-1.27622,0
-104.48793,-2.4211,0
-105.16706,-1.04941,0
-101.45999,-3.2123,0
-104.89977,-1.529,0
-104.7443,-1.74639,0
-101.4606,-3.41589,0
-104.00651,-1.62397,0
-101.98552,-2.67805,0
-104.9535,-1.55324,0
-104.92159,-1.59639,0
-100.97967,-2.9404,0
-102.63986,-1.44352,0
-101.28925,-3.15874,0
-105.70122,-1.75007,0
-102.64169,-1.46128,0
-104.10721,-1.04522,0
-101.98185,-3.27076,0
-101.12617,-3.02582,0
-101.56723,-3.23728,0
-101.87894,-3.25237,0
-103.93617,-1.0474,0
-103.83845,-1.2087,0
-104.59999,-1.47003,0
-100.18491,-3.70896,0
-101.95315,-3.25042,0
-100.99225,-2.93965,0
-101.27639,-3.15895,0
-103.83148,-1.06397,0
-101.94047,-3.24781,0
-103.76772,-1.42774,0
-103.90197,-1.05359,0
-101.82373,-2.97503,0
-102.59484,-1.45622,0
-102.01375,-2.90373,0
-78.13103,-19.89218,0
-78.13128,-19.89235,0
-78.13125,-19.89186,0
-78.13093,-19.89125,0
-78.13056,-19.89253,0
-79.96112,-18.73772,0
-79.97275,-18.7449,0
-79.97805,-18.74933,0
-79.9811,-18.74876,0
-79.97177,-18.90595,0
-79.97313,-18.90443,0
-79.97415,-18.90438,0
-79.97645,-18.90517,0
-79.97795,-18.9045,0
-79.97868,-18.90355,0
-79.98062,-18.9027,0
-79.9834,-18.90047,0
-79.98731,-18.89923,0
-79.99148,-18.8966,0
-79.99113,-18.89711,0
-79.99052,-18.89796,0
-79.74568,-18.67183,0
-79.74698,-18.67093,0
-79.74838,-18.67063,0
-79.74917,-18.67063,0
-79.7504,-18.67028,0
-79.75511,-18.66848,0
-79.75598,-18.66695,0
-79.75798,-18.66407,0
-79.75855,-18.66182,0
-79.7584,-18.65262,0
-79.76283,-18.63645,0
-79.76398,-18.63453,0
-79.76668,-18.63193,0
-79.76907,-18.63002,0
-79.77173,-18.62723,0
-79.77315,-18.6247,0
-79.78751,-18.81357,0
-79.7948,-18.67673,0
-79.79585,-18.67382,0
-79.82637,-18.78125,0
-79.82815,-18.77821,0
-80.4801,-18.86058,0
-79.78648,-18.05905,0
-79.7861,-18.05758,0
-79.75292,-17.95003,0
-79.75326,-17.94918,0
-79.96233,-18.05455,0
-79.9692,-18.05281,0
-80.07908,-18.08882,0
-79.15128,-18.01015,0
-79.58665,-17.4339,0
-79.58776,-17.43211,0
-78.13145,-19.89188,0
-79.96583,-18.7412,0
-79.9674,-18.74273,0
-79.96848,-18.74305,0
-79.97055,-18.74395,0
-79.97433,-18.7463,0
-79.97717,-18.74898,0
-79.98027,-18.74898,0
-79.98225,-18.91505,0
-79.98028,-18.91305,0
-79.97755,-18.9116,0
-79.97347,-18.90931,0
-79.97535,-18.90508,0
-79.97701,-18.90493,0
-79.98548,-18.89963,0
-79.98845,-18.89883,0
-79.98945,-18.89818,0
-79.99135,-18.89785,0
-79.74147,-18.67373,0
-79.7588,-18.659,0
-79.75883,-18.6559,0
-79.76095,-18.63947,0
-79.7752,-18.82253,0
-79.77808,-18.81865,0
-79.78051,-18.81716,0
-79.78271,-18.81605,0
-79.78533,-18.81423,0
-79.7893,-18.81191,0
-79.7741,-18.93802,0
-79.77595,-18.93598,0
-79.77923,-18.93455,0
-79.76412,-18.70745,0
-79.7686,-18.69941,0
-79.7721,-18.69548,0
-79.7794,-18.68843,0
-79.7871,-18.68272,0
-79.78878,-18.68203,0
-79.79032,-18.68085,0
-79.792,-18.67961,0
-79.79372,-18.67816,0
-79.79526,-18.67558,0
-79.79665,-18.67102,0
-79.80585,-18.64998,0
-79.81521,-18.6401,0
-79.81718,-18.6389,0
-79.82258,-18.78238,0
-79.82317,-18.78315,0
-79.82295,-18.784,0
-79.8279,-18.78007,0
-79.82855,-18.77568,0
-80.47602,-18.86247,0
-80.4751,-18.8621,0
-79.7833,-18.06355,0
-79.75383,-17.94841,0
-79.7544,-17.94757,0
-79.7549,-17.9464,0
-79.75508,-17.94406,0
-79.75495,-17.94198,0
-79.75511,-17.94083,0
-79.75673,-17.93558,0
-79.75991,-17.93023,0
-79.62046,-17.97045,0
-79.62046,-17.9685,0
-79.95753,-18.05533,0
-79.96038,-18.05378,0
-79.96331,-18.054,0
-79.9674,-18.05326,0
-79.97096,-18.05125,0
-79.97406,-18.0488,0
-79.9754,-18.04793,0
-79.98573,-18.03623,0
-79.99643,-18.02936,0
-79.99893,-18.02801,0
-80.02427,-18.03125,0
-79.78213,-18.74923,0
-78.91653,-20.3378,0
-78.91562,-20.33668,0
-79.15107,-18.01383,0
-79.15351,-17.9974,0
-79.15635,-17.98962,0
-79.57151,-17.44196,0
-79.58263,-17.43551,0
-79.5849,-17.4349,0
-78.13125,-19.894,0
-78.13081,-19.89308,0
-78.13125,-19.89248,0
-78.13031,-19.88945,0
-78.12957,-19.88778,0
-79.96243,-18.73833,0
-79.97582,-18.74808,0
-79.97888,-18.74973,0
-79.98356,-18.917,0
-79.97565,-18.91075,0
-79.97208,-18.90725,0
-79.97245,-18.90566,0
-79.99052,-18.89738,0
-79.72616,-18.70693,0
-79.72725,-18.70393,0
-79.72843,-18.69603,0
-79.73091,-18.68651,0
-79.74331,-18.67262,0
-79.75247,-18.66997,0
-79.75808,-18.64863,0
-79.75823,-18.64495,0
-79.76003,-18.6416,0
-79.76542,-18.63298,0
-79.75745,-18.85795,0
-79.7701,-18.82763,0
-79.76491,-18.70466,0
-79.76617,-18.702,0
-79.77548,-18.69143,0
-79.7843,-18.68466,0
-79.79668,-18.66953,0
-79.79692,-18.6666,0
-79.79768,-18.6646,0
-79.79878,-18.6593,0
-79.80772,-18.64832,0
-79.82527,-18.78216,0
-80.33576,-19.22428,0
-80.32986,-19.23,0
-80.22718,-19.23033,0
-80.47982,-18.85975,0
-80.4801,-18.85953,0
-80.4806,-18.85963,0
-80.4806,-18.8597,0
-80.47913,-18.86178,0
-79.7811,-18.06608,0
-79.75565,-17.939,0
-79.61252,-17.99233,0
-79.62016,-17.9726,0
-79.62075,-17.96611,0
-79.96498,-18.05345,0
-79.97233,-18.04998,0
-79.97746,-18.04477,0
-79.98001,-18.04118,0
-79.98295,-18.03833,0
-79.9912,-18.0329,0
-79.99348,-18.0316,0
-80.00078,-18.02701,0
-80.02198,-18.0297,0
-80.02325,-18.03125,0
-80.02427,-18.03158,0
-80.02452,-18.03235,0
-80.02448,-18.03308,0
-80.02335,-18.03373,0
-80.0226,-18.03373,0
-80.07978,-18.0897,0
-80.07902,-18.0873,0
-80.44445,-18.25105,0
-79.28523,-18.75752,0
-79.78063,-18.74951,0
-79.78365,-18.7488,0
-79.78456,-18.74676,0
-79.7887,-18.73435,0
-78.91906,-20.33846,0
-78.91857,-20.33785,0
-78.91746,-20.33807,0
-78.91557,-20.33578,0
-78.91505,-20.33465,0
-78.91523,-20.3324,0
-79.15118,-18.00578,0
-79.1544,-17.99422,0
-79.5771,-17.43821,0
-78.12865,-19.88725,0
-79.72733,-18.69992,0
-79.73252,-18.6822,0
-79.73825,-18.67588,0
-79.82196,-18.87461,0
-79.75695,-18.86266,0
-79.76083,-18.8422,0
-79.76608,-18.83287,0
-79.77261,-18.82506,0
-79.78168,-18.6865,0
-79.798,-18.66125,0
-79.80066,-18.65655,0
-79.80213,-18.65458,0
-79.8043,-18.65188,0
-80.33485,-19.22628,0
-80.2228,-19.23496,0
-80.4784,-18.86462,0
-79.78492,-18.0613,0
-79.7582,-17.933,0
-79.61928,-17.97562,0
-79.7713,-17.63508,0
-79.77671,-17.63193,0
-79.7809,-17.63025,0
-79.78627,-17.62805,0
-79.82047,-17.61517,0
-79.83796,-17.60891,0
-79.84173,-17.60768,0
-79.97668,-18.0464,0
-79.98877,-18.03443,0
-80.00978,-18.02541,0
-80.01601,-18.02658,0
-80.02003,-18.02845,0
-80.02425,-18.03368,0
-80.0789,-18.08788,0
-80.42262,-18.25685,0
-80.44085,-18.25248,0
-79.28226,-18.75683,0
-79.78303,-18.74923,0
-79.78813,-18.73775,0
-79.15251,-18.00097,0
-79.54138,-17.46975,0
-79.55545,-17.4569,0
-79.5606,-17.45272,0
-78.13113,-19.89195,0
-79.76888,-18.8031,0
-79.72893,-18.69186,0
-79.75646,-18.86606,0
-79.7592,-18.84763,0
-79.76396,-18.83601,0
-79.8135,-18.64183,0
-80.22483,-19.23305,0
-79.61355,-17.98922,0
-79.61433,-17.98528,0
-79.61557,-17.98141,0
-79.61748,-17.97827,0
-79.805,-17.61997,0
-79.82765,-17.61221,0
-80.01242,-18.02605,0
-80.4195,-18.25955,0
-80.4266,-18.2556,0
-80.42991,-18.25408,0
-80.43593,-18.25356,0
-80.46141,-18.24402,0
-79.7899,-18.72951,0
-78.91933,-20.33848,0
-79.15888,-17.98518,0
-79.54496,-17.46638,0
-79.5502,-17.46202,0
-79.78375,-18.84953,0
-79.81021,-18.6452,0
-80.33241,-19.22853,0
-79.76765,-17.63797,0
-79.79052,-17.62613,0
-79.79886,-17.6223,0
-79.97843,-18.0433,0
-80.02377,-18.03133,0
-80.02452,-18.03108,0
-80.45006,-18.24983,0
-79.78733,-18.74051,0
-79.40607,-17.54501,0
-79.50786,-17.4927,0
-80.45568,-18.24682,0
-79.78608,-18.74347,0
-79.53568,-17.47471,0
-79.80047,-18.8117,0
-79.76173,-18.71268,0
-80.46683,-18.24167,0
-80.47198,-18.23935,0
-79.78428,-18.74828,0
-78.91723,-20.33875,0
-79.49406,-17.50023,0
-79.51975,-17.48455,0
-79.5279,-17.47978,0
-79.3817,-17.57518,0
-79.39268,-17.5669,0
-79.40171,-17.5559,0
-79.45323,-17.52158,0
-79.47267,-17.51246,0
-79.77076,-18.79947,0
-79.37286,-17.58236,0
-79.41576,-17.54,0
-79.43786,-17.52918,0
-79.46195,-17.51795,0
-79.42867,-17.53375,0
-79.28875,-18.7564,0
-79.16123,-17.98052,0
-80.48037,-18.2348,0
-79.88797,-17.89088,0
-79.87575,-17.87175,0
-79.77398,-18.61961,0
-79.72238,-18.71386,0
-80.55615,-15.11396,0
-80.25145,-14.55418,0
-83.23772,-16.8474,0
