time;latitude;longitude;depth;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
;-9.041806;-78.741389;;;;;;;;;;;;;;;;;;
;-9.094583;-78.726111;;;;;;;;;;;;;;;;;;
;-9.130972;-78.705278;;;;;;;;;;;;;;;;;;
;-9.123194;-78.685278;;;;;;;;;;;;;;;;;;
;-9.144028;-78.686389;;;;;;;;;;;;;;;;;;
;-8.913194;-78.791389;;;;;;;;;;;;;;;;;;
;-8.947639;-78.768056;;;;;;;;;;;;;;;;;;
;-9.147083;-78.7;;;;;;;;;;;;;;;;;;
;-9.176528;-78.691944;;;;;;;;;;;;;;;;;;
;-9.20875;-78.673889;;;;;;;;;;;;;;;;;;
;-9.218472;-78.658333;;;;;;;;;;;;;;;;;;
;-9.117639;-78.74;;;;;;;;;;;;;;;;;;
;-12.1081;-77.269299;;;;;;;;;;;;;;;;;;
;-12.0429;-77.296699;;;;;;;;;;;;;;;;;;
;-12.0479;-77.3406;;;;;;;;;;;;;;;;;;
;-12.1119;-77.3258;;;;;;;;;;;;;;;;;;
;-12.0878;-77.3082;;;;;;;;;;;;;;;;;;
;-11.9838;-77.3394;;;;;;;;;;;;;;;;;;
;-12.0481;-77.2703;;;;;;;;;;;;;;;;;;
;-12.4463;-76.8598;;;;;;;;;;;;;;;;;;
;-12.4114;-76.9504;;;;;;;;;;;;;;;;;;
;-9.104306;-78.693611;;;;;;;;;;;;;;;;;;
;-9.050139;-78.738333;;;;;;;;;;;;;;;;;;
;-9.123472;-78.706667;;;;;;;;;;;;;;;;;;
;-4.995972;-81.170556;;;;;;;;;;;;;;;;;;
;-4.919861;-81.2375;;;;;;;;;;;;;;;;;;
;-4.987083;-81.189444;;;;;;;;;;;;;;;;;;
;-4.959583;-81.198056;;;;;;;;;;;;;;;;;;
;-4.942083;-81.190833;;;;;;;;;;;;;;;;;;
;-4.92625;-81.241111;;;;;;;;;;;;;;;;;;
;-4.997917;-81.148611;;;;;;;;;;;;;;;;;;
;-4.999306;-81.1675;;;;;;;;;;;;;;;;;;
;-4.935694;-81.227778;;;;;;;;;;;;;;;;;;
;-4.95625;-81.21;;;;;;;;;;;;;;;;;;
;-4.974028;-81.170833;;;;;;;;;;;;;;;;;;
;-4.999028;-81.164167;;;;;;;;;;;;;;;;;;
;-4.989028;-81.174444;;;;;;;;;;;;;;;;;;
;-4.976528;-81.174444;;;;;;;;;;;;;;;;;;
;-5.002083;-81.163056;;;;;;;;;;;;;;;;;;
;-4.994306;-81.183056;;;;;;;;;;;;;;;;;;
;-4.991806;-81.176389;;;;;;;;;;;;;;;;;;
;-4.955694;-81.214444;;;;;;;;;;;;;;;;;;
;-4.929861;-81.263889;;;;;;;;;;;;;;;;;;
;-4.99125;-81.2075;;;;;;;;;;;;;;;;;;
;-4.996806;-81.158611;;;;;;;;;;;;;;;;;;
;-4.992917;-81.198611;;;;;;;;;;;;;;;;;;
;-5.015139;-81.159722;;;;;;;;;;;;;;;;;;
;-13.43125;-76.250278;;;;;;;;;;;;;;;;;;
;-13.43125;-76.250556;;;;;;;;;;;;;;;;;;
;-13.632639;-76.3275;;;;;;;;;;;;;;;;;;
;-13.680694;-76.353611;;;;;;;;;;;;;;;;;;
;-4.9732;-81.202;;;;;;;;;;;;;;;;;;
;-5.0023;-81.1687;;;;;;;;;;;;;;;;;;
;-5.0029;-81.161099;;;;;;;;;;;;;;;;;;
;-4.9914;-81.207;;;;;;;;;;;;;;;;;;
;-5.0173;-81.166699;;;;;;;;;;;;;;;;;;
;-4.9362;-81.230399;;;;;;;;;;;;;;;;;;
;-4.9355;-81.211099;;;;;;;;;;;;;;;;;;
;-4.9829;-81.190699;;;;;;;;;;;;;;;;;;
;-4.9417;-81.203199;;;;;;;;;;;;;;;;;;
;-4.9406;-81.213;;;;;;;;;;;;;;;;;;
;-4.9716;-81.1671;;;;;;;;;;;;;;;;;;
;-4.932083;-81.235833;;;;;;;;;;;;;;;;;;
;-4.952083;-81.219444;;;;;;;;;;;;;;;;;;
;-4.98375;-81.193889;;;;;;;;;;;;;;;;;;
;-4.995694;-81.164722;;;;;;;;;;;;;;;;;;
;-4.97625;-81.181944;;;;;;;;;;;;;;;;;;
;-4.967917;-81.2125;;;;;;;;;;;;;;;;;;
;-4.986528;-81.181944;;;;;;;;;;;;;;;;;;
;-4.989583;-81.204444;;;;;;;;;;;;;;;;;;
;-4.987639;-81.175278;;;;;;;;;;;;;;;;;;
;-5.015972;-81.152222;;;;;;;;;;;;;;;;;;
;-4.937361;-81.228056;;;;;;;;;;;;;;;;;;
;-4.97625;-81.174167;;;;;;;;;;;;;;;;;;
;-4.917917;-81.244444;;;;;;;;;;;;;;;;;;
;-5.009306;-81.1475;;;;;;;;;;;;;;;;;;
;-4.976806;-81.193333;;;;;;;;;;;;;;;;;;
;-4.981806;-81.17;;;;;;;;;;;;;;;;;;
;-4.937639;-81.215556;;;;;;;;;;;;;;;;;;
;-4.944861;-81.190278;;;;;;;;;;;;;;;;;;
;-4.967917;-81.163333;;;;;;;;;;;;;;;;;;
;-5.012083;-81.180556;;;;;;;;;;;;;;;;;;
;-4.980972;-81.209167;;;;;;;;;;;;;;;;;;
;-4.977361;-81.1725;;;;;;;;;;;;;;;;;;
;-4.992639;-81.166667;;;;;;;;;;;;;;;;;;
;-5.000694;-81.176111;;;;;;;;;;;;;;;;;;
;-5.003194;-81.148611;;;;;;;;;;;;;;;;;;
;-4.945417;-81.212222;;;;;;;;;;;;;;;;;;
;-5.009583;-81.153056;;;;;;;;;;;;;;;;;;
;-4.98375;-81.176667;;;;;;;;;;;;;;;;;;
;-4.99875;-81.167778;;;;;;;;;;;;;;;;;;
;-5.012639;-81.127222;;;;;;;;;;;;;;;;;;
;-5.000417;-81.154444;;;;;;;;;;;;;;;;;;
;-4.970694;-81.236111;;;;;;;;;;;;;;;;;;
;-4.957361;-81.197778;;;;;;;;;;;;;;;;;;
;-4.992917;-81.195833;;;;;;;;;;;;;;;;;;
;-4.978472;-81.153333;;;;;;;;;;;;;;;;;;
;-4.969306;-81.236667;;;;;;;;;;;;;;;;;;
;-4.957917;-81.211111;;;;;;;;;;;;;;;;;;
;-4.980139;-81.208889;;;;;;;;;;;;;;;;;;
;-4.987361;-81.212778;;;;;;;;;;;;;;;;;;
;-4.995972;-81.173611;;;;;;;;;;;;;;;;;;
