longitude,latitude,altitude
-81.85278,-18.38606,0
-79.42878,-18.91558,0
-79.43426,-18.90821,0
-79.4409,-18.89878,0
-79.44665,-18.89119,0
-79.48122,-18.85363,0
-80.26018,-18.66589,0
-82.04183,-18.16154,0
-79.47353,-18.86213,0
-80.26737,-18.65789,0
-81.83573,-18.39985,0
-78.83148,-19.10469,0
-78.83993,-19.0892,0
-80.2742,-18.65038,0
-80.34783,-18.59098,0
-81.94803,-18.1689,0
-82.01471,-18.37893,0
-78.8446,-19.08026,0
-81.82973,-18.40379,0
-80.01747,-19.11632,0
-79.96647,-19.14849,0
-80.25271,-18.67164,0
-79.48737,-19.85485,0
-79.0446,-19.17732,0
-84.85024,-16.07271,0
-79.30106,-20.12488,0
-79.19329,-19.99899,0
-79.19245,-19.99639,0
-79.1098,-19.22302,0
-79.1085,-19.2223,0
-79.11163,-19.21858,0
-79.04027,-19.17665,0
-79.04305,-19.1778,0
-79.09341,-19.17261,0
-81.78276,-18.46736,0
-84.85141,-16.07808,0
-84.88119,-15.98517,0
-79.48238,-19.85944,0
-79.48763,-19.85381,0
-79.19331,-19.99792,0
-79.18672,-19.97951,0
-79.11268,-19.21112,0
-79.11268,-19.21178,0
-79.1114,-19.21651,0
-79.11076,-19.21968,0
-79.11645,-19.21857,0
-79.13484,-19.20616,0
-79.1409,-19.20596,0
-79.17496,-19.20759,0
-79.08246,-19.17024,0
-80.38019,-18.54025,0
-80.3811,-18.53794,0
-80.42021,-18.53561,0
-80.42168,-18.53523,0
-82.33956,-18.36614,0
-84.84981,-16.06839,0
-84.8545,-16.03977,0
-79.47554,-19.86634,0
-79.48779,-19.85177,0
-79.30226,-20.1258,0
-79.30403,-20.12695,0
-79.30696,-20.12944,0
-79.30763,-20.13093,0
-79.30999,-20.13389,0
-79.18991,-19.99238,0
-79.18727,-19.98323,0
-79.18587,-19.96838,0
-79.18738,-19.96015,0
-79.10972,-19.20929,0
-79.11191,-19.21318,0
-79.10923,-19.21968,0
-79.11903,-19.21775,0
-79.1588,-19.20631,0
-79.18336,-19.21253,0
-79.05731,-19.17228,0
-80.39783,-18.53567,0
-81.7747,-18.47032,0
-81.79315,-18.46313,0
-84.85446,-16.04207,0
-84.85383,-16.03735,0
-84.85425,-16.03154,0
-84.86156,-16.01092,0
-84.86613,-16.0043,0
-84.87206,-15.99321,0
-84.88481,-15.98013,0
-79.4787,-19.86252,0
-79.48394,-19.85838,0
-79.29804,-20.12556,0
-79.30575,-20.12792,0
-79.19268,-20.00111,0
-79.1889,-19.99117,0
-79.1879,-19.98679,0
-79.18524,-19.97189,0
-79.18823,-19.95648,0
-79.11171,-19.21472,0
-79.11106,-19.21815,0
-79.1139,-19.21845,0
-79.14833,-19.20486,0
-79.17019,-19.20614,0
-79.17743,-19.20713,0
-79.18101,-19.2077,0
-79.18259,-19.21613,0
-79.04018,-19.17287,0
-79.04695,-19.17677,0
-79.06047,-19.17167,0
-79.08482,-19.1711,0
-79.08931,-19.17118,0
-80.38288,-18.53451,0
-80.38991,-18.53378,0
-80.41825,-18.53596,0
-82.33332,-18.35505,0
-82.34061,-18.36813,0
-84.85197,-16.05543,0
-84.85433,-16.04559,0
-84.855,-16.02504,0
-84.86042,-16.0119,0
-84.86805,-16.00034,0
-84.8697,-15.99793,0
-79.31063,-20.13399,0
-79.18862,-19.95292,0
-79.18871,-19.94902,0
-79.11185,-19.21257,0
-79.11019,-19.22229,0
-79.10826,-19.22173,0
-79.12139,-19.216,0
-79.12281,-19.21317,0
-79.12452,-19.2087,0
-79.12599,-19.20634,0
-79.16563,-19.20521,0
-79.04109,-19.1776,0
-79.05082,-19.17488,0
-79.06496,-19.17022,0
-79.07535,-19.16864,0
-79.07955,-19.16885,0
-80.38461,-18.53331,0
-80.40449,-18.53762,0
-82.33078,-18.35273,0
-84.85255,-16.05152,0
-84.85384,-16.04812,0
-84.85531,-16.02242,0
-84.8619,-16.00962,0
-84.87907,-15.98685,0
-79.477,-19.8647,0
-79.48691,-19.85618,0
-79.30978,-20.13353,0
-79.19233,-20.00346,0
-79.18602,-19.9764,0
-79.18651,-19.96626,0
-79.18801,-19.94575,0
-79.11021,-19.20952,0
-79.11199,-19.21066,0
-79.10884,-19.2208,0
-79.10987,-19.21879,0
-79.12412,-19.21085,0
-79.13095,-19.20595,0
-79.13872,-19.20695,0
-79.14407,-19.20484,0
-79.15364,-19.20602,0
-79.05391,-19.1737,0
-79.06884,-19.16893,0
-80.41564,-18.53632,0
-80.42561,-18.53403,0
-80.42666,-18.53338,0
-84.85629,-16.01868,0
-84.85743,-16.01671,0
-84.86321,-16.00828,0
-79.29971,-20.12468,0
-79.18218,-19.20845,0
-79.18305,-19.20995,0
-80.23756,-18.6099,0
-80.25842,-18.59446,0
-80.38043,-18.53897,0
-82.30667,-18.33052,0
-82.31215,-18.33447,0
-84.85886,-16.01416,0
-84.86473,-16.00744,0
-84.87433,-15.9909,0
-84.87699,-15.98854,0
-84.88329,-15.98311,0
-79.48138,-19.86046,0
-79.31041,-20.13415,0
-79.18858,-19.98921,0
-79.16132,-19.20556,0
-80.3785,-18.54269,0
-80.40878,-18.53831,0
-80.42445,-18.53417,0
-82.3092,-18.33258,0
-82.31468,-18.33714,0
-84.85147,-16.05791,0
-84.86698,-16.0023,0
-79.19155,-19.99469,0
-79.18367,-19.21058,0
-79.18389,-19.21192,0
-79.18271,-19.21385,0
-79.18203,-19.21503,0
-79.03978,-19.17572,0
-80.38636,-18.53325,0
-82.33564,-18.35821,0
-79.0487,-19.17593,0
-80.38233,-18.53567,0
-80.39369,-18.53471,0
-80.40684,-18.53798,0
-82.33813,-18.36321,0
-84.85013,-16.06452,0
-80.40147,-18.53665,0
-80.411,-18.53773,0
-81.79958,-18.46008,0
-80.22997,-18.61647,0
-81.7679,-18.47318,0
-82.3184,-18.34083,0
-79.03978,-19.17414,0
-82.32731,-18.34909,0
-82.32372,-18.34516,0
-79.29497,-20.12905,0
-80.24412,-18.60458,0
-80.25189,-18.59882,0
-80.27263,-18.5863,0
-79.93193,-19.02367,0
-79.94535,-18.9809,0
-78.81803,-18.8706,0
-80.40327,-18.62633,0
-81.90046,-18.34867,0
-82.39225,-17.83732,0
-79.931,-19.00136,0
-79.93407,-18.99706,0
-79.93912,-18.99263,0
-79.34518,-18.90337,0
-79.34972,-18.90008,0
-78.81615,-18.86746,0
-78.81757,-18.86876,0
-78.83863,-18.88195,0
-78.86015,-18.88903,0
-81.9162,-18.33935,0
-81.9274,-18.34178,0
-81.94328,-18.33726,0
-81.94725,-18.3361,0
-81.968,-18.33897,0
-82.392,-17.83692,0
-79.93448,-19.02717,0
-79.93313,-19.02523,0
-79.92892,-19.00773,0
-79.93257,-18.99907,0
-79.94935,-18.96908,0
-79.34955,-18.9008,0
-79.36392,-18.89441,0
-79.38178,-18.8866,0
-79.4246,-18.87362,0
-80.36708,-18.63426,0
-80.38121,-18.62418,0
-80.41255,-18.62781,0
-81.92575,-18.34038,0
-81.93335,-18.34176,0
-81.93471,-18.34111,0
-81.9357,-18.34107,0
-81.95995,-18.3345,0
-81.98422,-18.10373,0
-80.3098,-18.67872,0
-80.32112,-18.67651,0
-80.32711,-18.67516,0
-79.93376,-19.02667,0
-79.92955,-19.00381,0
-79.94683,-18.97481,0
-79.34308,-18.90438,0
-79.38766,-18.8826,0
-78.81405,-18.87656,0
-78.85487,-18.8845,0
-80.37676,-18.62496,0
-80.42365,-18.62925,0
-81.90023,-18.34943,0
-81.9004,-18.34888,0
-81.90112,-18.34585,0
-81.90373,-18.3428,0
-81.92253,-18.33868,0
-81.92408,-18.33961,0
-81.93043,-18.34198,0
-81.93741,-18.34105,0
-81.98287,-18.1079,0
-81.9818,-18.11043,0
-81.9812,-18.11263,0
-81.97513,-18.11876,0
-81.97308,-18.12178,0
-82.39247,-17.83661,0
-82.39268,-17.83516,0
-82.39318,-17.8342,0
-80.3135,-18.6789,0
-79.93055,-19.01891,0
-79.93761,-18.99442,0
-79.94215,-18.98638,0
-79.943,-18.98523,0
-79.34681,-18.90223,0
-79.35332,-18.8986,0
-79.36148,-18.89537,0
-79.36693,-18.89308,0
-79.37028,-18.89186,0
-79.41307,-18.87447,0
-79.4305,-18.87368,0
-78.81683,-18.86818,0
-78.81741,-18.87216,0
-78.81322,-18.8774,0
-78.86418,-18.89052,0
-80.36078,-18.64193,0
-80.3636,-18.63981,0
-80.37065,-18.62917,0
-80.39742,-18.62568,0
-80.41565,-18.62873,0
-80.42737,-18.62938,0
-81.89863,-18.34906,0
-81.9028,-18.34417,0
-81.91165,-18.33723,0
-81.91361,-18.3384,0
-81.9212,-18.33833,0
-81.94608,-18.33591,0
-81.95627,-18.3348,0
-81.95848,-18.33441,0
-81.96483,-18.33473,0
-81.97833,-18.1157,0
-80.30251,-18.67888,0
-80.33006,-18.67552,0
-79.92908,-19.0138,0
-79.94015,-18.9903,0
-79.95643,-18.9604,0
-79.96293,-18.94895,0
-79.34885,-18.90177,0
-79.35852,-18.89656,0
-79.38011,-18.88765,0
-79.43462,-18.87311,0
-78.81795,-18.88383,0
-78.81957,-18.88495,0
-78.8662,-18.89083,0
-78.8688,-18.8909,0
-80.35897,-18.64306,0
-80.38933,-18.62365,0
-81.90546,-18.3407,0
-81.90695,-18.33886,0
-81.91501,-18.3392,0
-81.91765,-18.33893,0
-81.91978,-18.33836,0
-81.9485,-18.33555,0
-81.95438,-18.33376,0
-81.96618,-18.33553,0
-81.96736,-18.33631,0
-82.39087,-17.83597,0
-80.30593,-18.6787,0
-80.31798,-18.67807,0
-80.32423,-18.67603,0
-79.93386,-19.02753,0
-79.93397,-19.02661,0
-79.92978,-19.01648,0
-79.92915,-19.01205,0
-79.92888,-19.0098,0
-79.94775,-18.97185,0
-79.95965,-18.95495,0
-79.3844,-18.88458,0
-79.40663,-18.87588,0
-79.42745,-18.87366,0
-78.81457,-18.8677,0
-78.8164,-18.87383,0
-78.81473,-18.87546,0
-78.82408,-18.88608,0
-78.82913,-18.8851,0
-78.84833,-18.88201,0
-78.85832,-18.88706,0
-81.90058,-18.34792,0
-81.9086,-18.33696,0
-81.94246,-18.33892,0
-81.96885,-18.33953,0
-81.96898,-18.33898,0
-79.93126,-19.02162,0
-79.94407,-18.98281,0
-79.95255,-18.96565,0
-79.96185,-18.95087,0
-79.34095,-18.90856,0
-79.34198,-18.9059,0
-79.35005,-18.89922,0
-78.81252,-18.87982,0
-78.81368,-18.88181,0
-78.82227,-18.88583,0
-78.83556,-18.88235,0
-78.84168,-18.88185,0
-80.3656,-18.63677,0
-80.40583,-18.62723,0
-80.4207,-18.62963,0
-80.42982,-18.62903,0
-81.9292,-18.34165,0
-81.93931,-18.34121,0
-81.97608,-18.11661,0
-82.39155,-17.83477,0
-80.29938,-18.67972,0
-79.37522,-18.88978,0
-79.39185,-18.881,0
-79.40012,-18.87741,0
-79.41962,-18.8738,0
-78.82675,-18.88595,0
-78.83223,-18.88422,0
-80.3691,-18.63143,0
-80.37318,-18.62755,0
-80.39351,-18.6246,0
-81.94437,-18.3361,0
-81.9499,-18.33451,0
-81.95335,-18.3339,0
-81.96798,-18.33813,0
-79.93216,-19.02942,0
-79.7895,-18.98628,0
-78.86183,-18.89023,0
-80.3857,-18.62372,0
-81.93198,-18.34186,0
-81.95205,-18.33383,0
-79.94545,-18.97777,0
-79.40368,-18.87643,0
-81.89632,-18.34803,0
-81.90098,-18.34708,0
-81.95755,-18.3349,0
-82.3917,-17.83243,0
-78.8674,-18.891,0
-80.41808,-18.62955,0
-79.39557,-18.87983,0
-78.81642,-18.88286,0
-80.40846,-18.62758,0
-81.94097,-18.3399,0
-78.84461,-18.88158,0
-80.40038,-18.626,0
-81.96256,-18.33465,0
-79.43685,-18.87285,0
-80.43325,-18.626,0
-81.89038,-18.35,0
-79.53368,-18.44919,0
-84.4572,-16.04975,0
-84.47357,-16.02539,0
-79.54102,-18.58678,0
-84.45741,-16.05602,0
-84.75878,-16.27154,0
-79.54055,-18.57972,0
-79.5493,-18.54466,0
-79.58949,-18.5154,0
-79.59514,-18.5117,0
-79.4776,-18.5216,0
-80.77812,-17.75602,0
-79.5423,-18.56327,0
-79.52882,-18.45147,0
-79.56304,-18.43344,0
-79.60618,-17.9144,0
-81.75727,-16.40795,0
-84.45872,-16.04682,0
-84.75967,-16.27883,0
-79.53834,-18.59336,0
-79.55073,-18.5409,0
-79.55267,-18.53631,0
-79.53787,-18.4472,0
-79.60156,-17.92323,0
-81.77807,-16.40703,0
-84.45646,-16.05178,0
-84.76213,-16.30122,0
-84.76207,-16.29947,0
-84.76059,-16.28206,0
-79.59767,-18.50999,0
-79.6027,-18.50583,0
-79.60836,-18.50246,0
-79.6119,-18.50037,0
-79.49605,-18.47326,0
-79.54663,-18.44237,0
-81.77394,-16.40684,0
-84.46947,-16.02977,0
-84.76295,-16.29668,0
-84.76427,-16.29193,0
-79.53729,-18.59615,0
-79.54107,-18.58461,0
-79.54033,-18.57433,0
-79.55683,-18.52911,0
-79.56551,-18.51965,0
-79.5835,-18.42271,0
-79.58826,-18.42118,0
-84.76445,-16.29406,0
-79.54345,-18.55844,0
-79.58137,-18.51664,0
-79.47649,-18.52414,0
-79.49246,-18.47688,0
-79.60269,-18.41913,0
-81.77087,-16.40608,0
-79.57379,-18.51663,0
-79.4995,-18.46924,0
-79.50678,-18.4643,0
-79.52071,-18.45713,0
-79.59405,-17.93692,0
-84.76316,-16.28879,0
-80.80281,-17.75979,0
-79.53492,-18.60252,0
-79.55458,-18.53176,0
-79.60574,-18.5042,0
-79.616,-18.4969,0
-79.59074,-17.94302,0
-79.60415,-17.91868,0
-80.7883,-17.75693,0
-79.47803,-18.49288,0
-81.76232,-16.40585,0
-79.47549,-18.49733,0
-79.54523,-18.55302,0
-79.47619,-18.51291,0
-79.47461,-18.50333,0
-79.55604,-18.43716,0
-81.76619,-16.406,0
-84.45475,-16.05695,0
-80.7951,-17.75752,0
-79.47698,-18.51674,0
-79.59894,-17.92752,0
-80.77257,-17.7572,0
-83.15179,-16.52556,0
-82.86147,-16.59658,0
-82.72635,-16.23765,0
-82.86225,-16.59717,0
-83.14933,-16.52266,0
-83.22953,-16.50346,0
-82.78258,-16.41816,0
-84.98148,-15.88145,0
-85.21458,-15.67725,0
-83.69482,-16.27878,0
-85.21376,-15.67383,0
-82.73125,-16.23563,0
-84.98967,-15.84869,0
-84.26556,-16.1904,0
-84.36617,-16.23373,0
-78.46354,-18.90863,0
-79.7714,-18.87884,0
-79.77138,-18.87909,0
-80.97077,-18.80553,0
-80.96588,-18.80645,0
-79.76885,-18.88285,0
-78.40902,-19.23823,0
-80.44839,-18.66588,0
-79.72575,-18.86636,0
-78.46353,-18.90855,0
-79.72651,-18.86642,0
-80.44855,-18.66574,0
-78.41298,-19.24759,0
-79.97753,-18.98865,0
-79.97734,-18.97869,0
-79.56776,-18.93184,0
-79.56778,-18.92918,0
-78.60409,-18.87401,0
-80.34897,-18.4754,0
-80.34835,-18.45655,0
-82.06357,-18.31101,0
-81.95581,-18.22287,0
-81.95915,-18.2265,0
-79.97663,-18.98329,0
-79.9767,-18.98098,0
-79.97221,-18.96029,0
-79.97265,-18.95679,0
-79.97071,-18.94742,0
-79.97928,-18.92369,0
-79.56167,-18.93528,0
-79.56822,-18.9304,0
-79.56685,-18.92825,0
-79.56581,-18.92702,0
-79.56516,-18.9245,0
-79.32493,-18.85074,0
-79.34762,-18.83599,0
-78.6016,-18.87025,0
-80.3515,-18.47816,0
-82.05014,-18.30708,0
-82.07096,-18.31172,0
-81.89743,-18.20313,0
-81.90185,-18.20302,0
-81.90668,-18.20289,0
-81.93055,-18.20838,0
-81.93514,-18.21059,0
-81.93925,-18.21255,0
-81.94287,-18.21407,0
-81.94418,-18.21417,0
-81.94574,-18.21468,0
-81.94756,-18.21642,0
-81.95998,-18.22755,0
-81.96232,-18.23532,0
-79.97401,-18.97048,0
-79.97328,-18.96721,0
-79.97251,-18.96401,0
-79.97232,-18.95381,0
-79.97541,-18.93129,0
-79.97723,-18.92845,0
-79.56351,-18.93464,0
-79.56478,-18.92232,0
-79.5645,-18.91947,0
-79.5641,-18.91582,0
-79.56398,-18.91346,0
-79.32767,-18.84972,0
-79.34082,-18.83959,0
-79.35434,-18.83324,0
-79.3585,-18.83196,0
-79.36644,-18.83016,0
-79.37661,-18.83025,0
-79.38206,-18.83188,0
-78.60337,-18.87358,0
-78.60206,-18.87208,0
-78.60098,-18.86876,0
-80.35059,-18.47784,0
-80.34849,-18.47182,0
-80.34533,-18.4546,0
-80.34418,-18.45234,0
-82.05361,-18.30783,0
-82.06195,-18.31043,0
-82.06676,-18.31017,0
-82.0807,-18.31527,0
-82.08368,-18.31564,0
-81.89985,-18.20282,0
-81.91044,-18.20247,0
-81.92673,-18.20668,0
-81.93729,-18.21173,0
-81.94164,-18.21419,0
-81.95389,-18.22152,0
-81.95806,-18.22465,0
-81.96115,-18.23353,0
-81.54236,-18.50436,0
-79.97695,-18.98612,0
-79.97541,-18.97364,0
-79.97115,-18.94475,0
-79.97189,-18.93897,0
-79.9737,-18.9349,0
-79.97867,-18.92605,0
-79.33405,-18.84422,0
-79.35036,-18.83485,0
-79.37302,-18.8301,0
-79.37969,-18.83086,0
-79.38504,-18.83242,0
-79.38703,-18.83254,0
-79.38992,-18.83263,0
-79.19169,-18.6418,0
-79.20304,-18.64614,0
-80.35206,-18.47858,0
-80.35187,-18.47855,0
-80.3514,-18.47838,0
-80.3495,-18.47687,0
-80.34883,-18.47342,0
-80.34757,-18.46726,0
-80.34924,-18.45957,0
-80.34431,-18.45285,0
-82.03594,-18.30618,0
-82.05708,-18.30878,0
-82.0597,-18.30918,0
-82.0743,-18.31226,0
-82.07673,-18.31307,0
-81.88777,-18.20077,0
-81.89265,-18.20291,0
-81.90479,-18.20285,0
-81.92218,-18.20525,0
-81.93306,-18.20955,0
-81.94949,-18.21776,0
-81.54489,-18.50261,0
-81.55112,-18.49806,0
-81.56544,-18.4891,0
-79.9768,-18.97602,0
-79.9718,-18.95072,0
-79.5661,-18.9335,0
-79.33079,-18.84709,0
-79.34427,-18.83779,0
-78.60476,-18.87454,0
-79.17676,-18.63837,0
-79.18839,-18.64032,0
-79.19506,-18.64366,0
-79.19912,-18.64507,0
-80.35137,-18.47836,0
-80.3491,-18.46077,0
-80.34908,-18.45844,0
-80.34681,-18.45563,0
-82.03261,-18.30681,0
-82.04413,-18.30604,0
-82.06457,-18.31051,0
-82.07908,-18.31444,0
-82.0825,-18.31595,0
-82.0852,-18.31514,0
-82.08689,-18.31427,0
-81.87176,-18.19292,0
-81.87732,-18.19523,0
-81.88318,-18.19797,0
-81.89436,-18.20305,0
-81.96062,-18.23129,0
-81.54863,-18.50005,0
-81.5548,-18.49601,0
-81.5581,-18.49422,0
-81.56137,-18.49089,0
-79.33761,-18.84142,0
-79.16546,-18.63888,0
-82.03904,-18.3056,0
-82.04655,-18.30662,0
-81.89097,-18.20237,0
-79.36275,-18.83081,0
-78.73428,-18.94421,0
-78.76045,-18.91466,0
-79.18327,-18.63883,0
-79.20654,-18.6472,0
-80.34788,-18.46985,0
-80.34798,-18.4642,0
-81.86689,-18.19164,0
-78.74655,-18.9329,0
-78.75694,-18.92063,0
-81.76095,-18.40079,0
-81.77389,-18.39086,0
-81.78327,-18.38438,0
-81.91556,-18.20359,0
-79.39336,-18.83224,0
-78.71028,-18.97,0
-78.71816,-18.96176,0
-79.2349,-18.6242,0
-79.24314,-18.61838,0
-82.02617,-18.30653,0
-78.7043,-18.97711,0
-78.72976,-18.94905,0
-78.75155,-18.92682,0
-81.76698,-18.39628,0
-78.74068,-18.93818,0
-79.22384,-18.63346,0
-79.24905,-18.61313,0
-80.34824,-18.48125,0
-78.72325,-18.95682,0
-79.26109,-18.60264,0
-79.27953,-18.58666,0
-79.31932,-18.85433,0
-79.27156,-18.59352,0
-79.5649,-19.00166,0
-79.5669,-19.00157,0
-79.56923,-19.00074,0
-79.38239,-18.95771,0
-81.90259,-18.2886,0
-81.90984,-18.36219,0
-79.90072,-19.09722,0
-79.89927,-19.09205,0
-79.89873,-19.08703,0
-79.5689,-19.00006,0
-79.5692,-18.9982,0
-79.56978,-18.99752,0
-79.57051,-18.99688,0
-79.57156,-18.99561,0
-78.74108,-18.86334,0
-78.74203,-18.86402,0
-78.74902,-18.86503,0
-82.10319,-18.3088,0
-82.14311,-18.32809,0
-81.90687,-18.29059,0
-81.91045,-18.36496,0
-81.91028,-18.36375,0
-81.91359,-18.35633,0
-81.91553,-18.35488,0
-81.9186,-18.3536,0
-81.91981,-18.35293,0
-81.9214,-18.35175,0
-79.90038,-19.09894,0
-79.90002,-19.09452,0
-79.8987,-19.08151,0
-79.56176,-19.00182,0
-79.41145,-18.94584,0
-79.43286,-18.93333,0
-79.43536,-18.93256,0
-79.4371,-18.93197,0
-78.74173,-18.8644,0
-78.74316,-18.86411,0
-79.23137,-18.7918,0
-79.23656,-18.7918,0
-80.32619,-18.59026,0
-82.11394,-18.31119,0
-82.12524,-18.31213,0
-82.16653,-18.34956,0
-81.90056,-18.28734,0
-81.9119,-18.2896,0
-81.9102,-18.36534,0
-81.91073,-18.35879,0
-81.91297,-18.35728,0
-81.91485,-18.35521,0
-81.91751,-18.35463,0
-79.90809,-19.06826,0
-79.37804,-18.96049,0
-79.39286,-18.95292,0
-79.39944,-18.94929,0
-79.41577,-18.9455,0
-79.42296,-18.94319,0
-79.42716,-18.94096,0
-79.42987,-18.93725,0
-78.74522,-18.86417,0
-79.24791,-18.79403,0
-80.29173,-18.59833,0
-80.30439,-18.58931,0
-80.30818,-18.58997,0
-80.31983,-18.59062,0
-80.32348,-18.5903,0
-80.34544,-18.58659,0
-80.35626,-18.58107,0
-82.10092,-18.30902,0
-82.10942,-18.31028,0
-82.116,-18.31228,0
-82.11738,-18.31222,0
-82.11861,-18.31231,0
-82.1488,-18.33298,0
-82.15971,-18.34351,0
-81.90476,-18.2903,0
-81.90985,-18.28978,0
