time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-5.2622,-81.403599,,,,,,,,,,,,,,,,,,
,-5.2587,-81.4039,,,,,,,,,,,,,,,,,,
,-5.2687,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2625,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2567,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2509,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2448,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2388,-81.403,,,,,,,,,,,,,,,,,,
,-5.2327,-81.403,,,,,,,,,,,,,,,,,,
,-5.2266,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2206,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2147,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2084,-81.4031,,,,,,,,,,,,,,,,,,
,-5.202,-81.403,,,,,,,,,,,,,,,,,,
,-5.1957,-81.4037,,,,,,,,,,,,,,,,,,
,-5.195,-81.4042,,,,,,,,,,,,,,,,,,
,-5.1983,-81.4046,,,,,,,,,,,,,,,,,,
,-5.1985,-81.4044,,,,,,,,,,,,,,,,,,
,-5.1963,-81.4058,,,,,,,,,,,,,,,,,,
,-5.1934,-81.4078,,,,,,,,,,,,,,,,,,
,-5.2185,-81.403599,,,,,,,,,,,,,,,,,,
,-5.2242,-81.4033,,,,,,,,,,,,,,,,,,
,-5.23,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2357,-81.403,,,,,,,,,,,,,,,,,,
,-5.2415,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2473,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2534,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2592,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2652,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2713,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2773,-81.403,,,,,,,,,,,,,,,,,,
,-5.2834,-81.4028,,,,,,,,,,,,,,,,,,
,-5.2828,-81.4032,,,,,,,,,,,,,,,,,,
,-5.279,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2759,-81.404,,,,,,,,,,,,,,,,,,
,-5.2715,-81.4048,,,,,,,,,,,,,,,,,,
,-5.2151,-81.3904,,,,,,,,,,,,,,,,,,
,-5.2045,-81.3902,,,,,,,,,,,,,,,,,,
,-5.1992,-81.388199,,,,,,,,,,,,,,,,,,
,-5.1975,-81.3883,,,,,,,,,,,,,,,,,,
,-5.2002,-81.390499,,,,,,,,,,,,,,,,,,
,-5.2018,-81.390499,,,,,,,,,,,,,,,,,,
,-5.1999,-81.3906,,,,,,,,,,,,,,,,,,
,-5.1782,-81.3944,,,,,,,,,,,,,,,,,,
,-5.1864,-81.394999,,,,,,,,,,,,,,,,,,
,-5.1919,-81.395699,,,,,,,,,,,,,,,,,,
,-5.1977,-81.3956,,,,,,,,,,,,,,,,,,
,-5.2035,-81.395899,,,,,,,,,,,,,,,,,,
,-5.2095,-81.3967,,,,,,,,,,,,,,,,,,
,-5.2154,-81.397299,,,,,,,,,,,,,,,,,,
,-5.2212,-81.3974,,,,,,,,,,,,,,,,,,
