latitude;longitude;altitude
-1.24438;-112.91276;0
-1.23727;-112.90845;0
-1.51528;-110.61875;0
-1.02146;-112.97902;0
-0.93729;-113.00031;0
-0.92019;-112.99389;0
-1.52694;-111.55772;0
-1.51738;-111.60157;0
-1.51875;-111.60864;0
-1.72744;-112.06907;0
-1.40348;-112.60181;0
-1.40555;-112.6299;0
-1.39156;-112.7355;0
-1.43826;-113.04214;0
-1.43845;-113.05186;0
-1.43861;-113.07053;0
-1.43947;-113.08003;0
-1.43982;-113.08781;0
-1.43939;-113.10003;0
-1.43786;-113.14196;0
-16.79622;-82.05143;0
-0.30158;-109.14842;0
-1.40352;-110.61148;0
-1.06817;-112.99296;0
-1.06028;-112.99053;0
-1.53413;-111.53142;0
-1.44558;-111.96188;0
-1.73622;-112.07701;0
-1.39377;-112.71538;0
-1.39268;-112.7266;0
-1.43816;-113.15155;0
-1.43844;-113.1617;0
-1.31283;-111.09111;0
-1.37832;-111.31995;0
-1.21033;-112.89384;0
-1.1941;-112.88637;0
-1.08929;-113.00027;0
-0.84784;-112.99709;0
-0.84015;-113.0029;0
-1.53647;-111.52376;0
-1.40489;-112.60987;0
-1.39549;-112.70373;0
-1.43887;-113.03245;0
-1.43704;-113.13244;0
0.41174;-108.37535;0
-1.34995;-110.28406;0
-1.34322;-111.32754;0
-1.45651;-112.69698;0
-1.44737;-112.69662;0
-1.40418;-112.68987;0
-1.27881;-112.92882;0
-1.26524;-112.92352;0
-1.25369;-112.91863;0
-1.0784;-112.99601;0
-0.8739;-112.97992;0
-0.83203;-113.00925;0
-1.43973;-113.17459;0
0.45904;-105.00547;0
0.46266;-105.03478;0
-1.46981;-112.69785;0
-1.40543;-112.61883;0
-15.92737;-83.72178;0
0.45808;-104.98871;0
0.4598;-105.01696;0
0.42014;-108.41078;0
0.44639;-108.45463;0
-0.86512;-112.98551;0
-1.36638;-112.67592;0
0.46502;-105.04566;0
0.40137;-108.32015;0
0.40679;-108.34755;0
0.46237;-108.47855;0
-1.30692;-110.34483;0
-1.18009;-112.88526;0
0.50436;-108.54856;0
-1.27786;-111.34209;0
-15.93382;-83.71761;0
-1.5011;-111.7124;0
-0.95;-113.00223;0
-1.44223;-113.19218;0
-1.54083;-111.50924;0
-1.43261;-111.59193;0
-1.3076;-112.01541;0
-0.39128;-108.21387;0
0.33664;-105.52211;0
-0.62968;-110.08571;0
-1.52548;-109.20317;0
-0.35242;-108.20404;0
-1.06402;-109.14592;0
0.34402;-102.81169;0
0.36234;-106.51334;0
-0.00377;-105.64322;0
-1.53807;-110.72445;0
-1.46218;-109.21706;0
-1.46447;-112.21212;0
0.17178;-102.91735;0
0.41851;-106.18654;0
0.44398;-106.56099;0
-0.35356;-108.17536;0
-1.35388;-111.63815;0
-0.35141;-108.21457;0
-0.68745;-109.78903;0
-1.53177;-109.18617;0
-1.64001;-109.19923;0
-1.3442;-111.63948;0
-1.15713;-112.86974;0
0.297;-105.54274;0
-0.05671;-105.77175;0
-18.06964;-118.07813;0
-17.52089;-118.54502;0
-18.07319;-118.09325;0
-17.49905;-118.2143;0
-17.37928;-118.25189;0
-18.06708;-118.07246;0
-17.46602;-118.72242;0
-17.84585;-118.06891;0
-17.52305;-118.52391;0
-1.48034;-102.03404;0
-1.80444;-101.76992;0
-1.82598;-101.769;0
-1.56163;-102.37133;0
-1.16068;-112.81953;0
-1.38087;-113.14309;0
-1.78394;-101.80229;0
-1.81727;-101.77027;0
-0.96998;-108.93065;0
-1.15816;-109.62234;0
-1.37481;-111.10786;0
-1.17828;-113.15686;0
-1.1139;-113.15808;0
-0.9546;-109.07155;0
-0.95542;-109.06809;0
-1.56577;-111.70902;0
0.12698;-108.91641;0
-1.33621;-111.83376;0
-0.0371;-109.50518;0
-1.74791;-112.15627;0
-1.32613;-111.83925;0
-1.55126;-113.92708;0
-1.32671;-111.84542;0
0.08291;-105.19323;0
0.44197;-102.54563;0
-1.23652;-110.87972;0
-1.35224;-111.94752;0
-1.03199;-111.99265;0
-0.42755;-109.32347;0
-0.06838;-105.88237;0
-1.26551;-112.77134;0
-1.28758;-112.82916;0
-0.01735;-105.84685;0
0.41299;-106.10444;0
-1.20331;-112.96175;0
-0.99122;-109.23709;0
-0.84637;-110.17643;0
-1.25258;-112.97286;0
-1.24004;-112.76081;0
0.2426;-108.58542;0
-1.28668;-113.04155;0
-1.18161;-112.82188;0
-1.10191;-112.9791;0
0.39036;-108.49134;0
-0.98747;-109.22466;0
-1.48468;-113.19418;0
-1.50019;-112.28489;0
-0.32237;-108.46466;0
-0.90868;-108.9385;0
-1.21285;-110.02004;0
-1.08773;-112.41245;0
-0.27714;-108.427;0
-1.22567;-110.04096;0
-1.3414;-111.75793;0
-1.03033;-111.81972;0
-0.32316;-108.45865;0
-1.34063;-110.8168;0
0.44728;-108.42538;0
0.46923;-108.4493;0
-1.33039;-111.73847;0
-1.15558;-112.67845;0
-1.23997;-111.90595;0
-1.20633;-110.01777;0
-1.16203;-109.84615;0
-1.26299;-112.59964;0
-1.28711;-112.53418;0
-1.15;-109.92882;0
-1.2864;-112.53285;0
-1.37174;-112.67782;0
-1.36532;-112.68014;0
-0.53753;-108.40037;0
-1.15139;-109.81282;0
-1.19605;-110.01315;0
-1.28355;-111.17414;0
-0.12574;-108.17494;0
-1.16205;-109.84722;0
0.09697;-106.18636;0
0.19431;-107.69941;0
-0.37937;-104.35683;0
-0.49483;-103.20648;0
-0.38773;-103.1182;0
0.18316;-107.66558;0
0.18487;-107.68252;0
-1.18963;-107.6933;0
0.12493;-103.65231;0
-1.45591;-103.15473;0
0.269;-102.59312;0
0.38247;-105.51165;0
0.17659;-107.82755;0
-1.56751;-103.17795;0
-0.22733;-103.13884;0
-1.76328;-108.58215;0
0.05774;-107.69592;0
0.09035;-107.84105;0
-1.14039;-111.73216;0
-1.24404;-111.67539;0
-1.17398;-109.11575;0
-1.12881;-111.73756;0
0.27507;-105.47497;0
-1.57005;-111.68646;0
0.17425;-107.85608;0
-1.25694;-107.78932;0
-0.07737;-105.05681;0
-1.85346;-103.02592;0
-0.21297;-102.85476;0
-0.22005;-102.86897;0
0.26208;-102.95664;0
-0.28718;-104.33402;0
0.00983;-107.65431;0
-0.32373;-104.19143;0
-1.65213;-103.09024;0
-0.30943;-104.20116;0
0.23143;-107.86696;0
0.00817;-107.64347;0
0.08042;-103.43804;0
-0.53403;-102.60174;0
0.23714;-103.5206;0
0.21033;-103.49717;0
-1.13894;-110.48113;0
-1.41506;-112.71932;0
0.31586;-105.25724;0
-0.43487;-107.55568;0
-1.48956;-110.95956;0
-1.48646;-111.75097;0
-1.34576;-111.63725;0
-1.37966;-111.60802;0
-1.40897;-112.84087;0
0.29653;-105.31631;0
-0.87701;-108.5514;0
-1.28095;-111.64064;0
-1.28237;-111.62986;0
0.21556;-105.4498;0
0.21832;-105.45015;0
-1.50939;-113.10723;0
-1.49256;-111.70396;0
-1.48118;-110.64862;0
-1.16707;-110.71025;0
-0.07437;-103.64108;0
-1.50349;-113.3979;0
-1.45443;-113.09508;0
-1.06944;-113.45189;0
-1.33394;-112.87953;0
-1.32555;-110.37011;0
-1.31356;-109.42501;0
-7.95896;-119.74143;0
-7.88285;-119.89192;0
-7.8842;-119.98397;0
-8.03509;-119.32595;0
-8.16722;-112.54969;0
-8.10218;-114.58474;0
-13.38876;-114.93652;0
-8.06438;-115.16792;0
-8.17362;-112.53251;0
-7.40561;-115.26831;0
-8.63781;-112.6857;0
-13.68808;-116.56161;0
-15.59728;-114.84862;0
-8.09171;-114.58342;0
-7.31282;-115.2068;0
-7.99061;-115.24156;0
-8.18228;-112.52406;0
-8.37476;-113.01554;0
-13.21778;-116.29494;0
-13.2265;-116.31481;0
-13.47434;-115.44109;0
-13.38815;-114.92037;0
-8.08888;-114.6014;0
-8.08603;-114.60773;0
-7.93169;-115.07063;0
-7.50776;-115.28092;0
-13.22166;-116.30422;0
-13.47391;-115.41369;0
-13.47292;-115.40295;0
-7.29449;-114.65615;0
-7.3207;-115.19415;0
-8.1697;-112.54282;0
-8.79137;-112.47298;0
-8.63908;-112.66831;0
-13.27813;-115.90815;0
-13.3634;-115.0969;0
-13.36659;-115.11961;0
-14.09449;-115.17622;0
-8.09623;-114.59008;0
-8.08202;-114.61333;0
-8.16338;-112.55865;0
-14.17137;-115.44612;0
-7.38818;-115.28764;0
-8.72836;-112.48437;0
-13.47221;-115.39398;0
-8.2263;-112.58929;0
-9.41751;-112.74437;0
-13.91439;-116.66178;0
-7.53463;-115.25441;0
-7.4971;-115.308;0
-8.23478;-112.51986;0
-13.26589;-115.85411;0
-13.26888;-115.86816;0
-13.54947;-115.41575;0
-7.80267;-114.60499;0
-13.21187;-116.27472;0
-13.69099;-115.43092;0
-14.02133;-115.44926;0
-7.331;-115.17938;0
-9.08024;-112.43165;0
-13.4746;-115.42243;0
-13.81434;-115.44658;0
-13.36501;-115.10759;0
-8.07971;-114.62374;0
-12.75485;-116.54811;0
-14.12525;-115.92487;0
-7.39502;-115.28014;0
-13.35854;-115.10813;0
-14.09742;-114.10066;0
-5.87634;-114.7215;0
-7.50317;-115.29186;0
-9.21384;-112.688;0
-11.32437;-116.09708;0
-13.38896;-115.86555;0
-13.69775;-114.86891;0
-7.61408;-115.25347;0
-13.48291;-114.9226;0
-7.42664;-114.64641;0
-7.39282;-115.34181;0
-13.86228;-114.96221;0
-13.61749;-115.87746;0
-9.21937;-112.75132;0
-13.92086;-116.68988;0
-14.1141;-115.4427;0
-14.11307;-115.19196;0
-7.23294;-115.39763;0
-13.55542;-114.93193;0
-14.1206;-114.95831;0
-14.13886;-114.96506;0
-7.44081;-115.32752;0
-8.453;-112.58643;0
-13.66528;-116.52499;0
-13.994;-115.92563;0
-8.10728;-109.69644;0
-8.01362;-109.57857;0
-8.83424;-110.10318;0
-8.27065;-109.67187;0
-7.95137;-114.01884;0
-8.01417;-109.58404;0
-8.50035;-109.68499;0
-8.13465;-110.10019;0
-8.08492;-109.97076;0
-8.19612;-113.53917;0
-8.11289;-109.6843;0
-8.9003;-109.67204;0
-8.88163;-110.55916;0
-8.18573;-113.5744;0
-8.491;-109.66089;0
-8.5028;-109.69504;0
-6.46953;-114.16961;0
-7.88791;-110.10709;0
-7.88537;-110.13027;0
-8.11735;-109.67405;0
-8.48256;-109.63874;0
-9.80657;-110.14257;0
-8.49577;-109.67368;0
-8.51028;-109.63521;0
-7.9048;-113.60021;0
-8.01697;-109.65563;0
-8.10267;-109.70851;0
-6.516;-114.1824;0
-7.88257;-110.1544;0
-9.7141;-109.68484;0
-9.10415;-109.65248;0
-7.9811;-110.0937;0
-8.60505;-109.69252;0
-9.14234;-110.17207;0
-8.09808;-109.72018;0
-8.48678;-109.64922;0
-9.01784;-109.6865;0
-7.19649;-114.02558;0
-9.56265;-110.17657;0
-7.93318;-113.98531;0
-1.19819;-109.74805;0
-1.12269;-111.59276;0
0.29025;-105.27626;0
-1.20456;-109.74445;0
-1.58223;-110.61417;0
-1.11792;-111.5866;0
-1.62702;-113.28636;0
-0.4095;-108.41895;0
0.15637;-104.53192;0
0.16286;-105.65253;0
-1.21695;-111.68717;0
-1.42623;-110.33096;0
-16.63385;-82.86548;0
-1.11604;-104.80665;0
-1.56516;-111.32392;0
-17.05265;-83.5114;0
-17.20665;-83.0438;0
-14.9183;-85.79316;0
-1.29965;-109.23062;0
-1.7122;-110.91656;0
-1.4333;-111.31515;0
-1.57001;-111.3291;0
-1.41257;-109.21787;0
-1.36595;-111.52038;0
-16.60719;-82.85428;0
-1.31325;-109.227;0
-1.44667;-111.29578;0
-1.07282;-106.02592;0
-1.23822;-111.27017;0
-1.7951;-111.34603;0
-1.4993;-111.32145;0
-1.30327;-106.82879;0
-1.30696;-106.83656;0
-1.1099;-106.18468;0
-1.11515;-104.80483;0
-1.816;-111.36726;0
-1.05381;-108.78351;0
-1.13465;-113.27387;0
-1.41101;-111.84962;0
-1.06831;-113.4673;0
-1.48537;-113.57119;0
0.49802;-106.13246;0
-1.5764;-111.64025;0
-0.9987;-113.53372;0
-1.05526;-113.36386;0
-1.08962;-113.37436;0
-0.15146;-109.31797;0
-0.14497;-109.33182;0
-1.61456;-112.04098;0
-1.61162;-112.04445;0
-0.99405;-113.44444;0
-0.16795;-105.86463;0
-0.17605;-105.5129;0
-1.2255;-113.4128;0
-0.6705;-110.21595;0
-1.57007;-111.95122;0
-1.60653;-112.0471;0
-1.24662;-113.54365;0
-0.23895;-103.40563;0
-1.5065;-113.57608;0
-1.25159;-113.42035;0
0.33071;-107.61673;0
0.45382;-108.6114;0
0.47822;-108.63303;0
-0.86813;-110.71206;0
-0.16415;-105.85563;0
-0.76682;-109.23648;0
-1.5144;-113.54369;0
-1.2058;-113.41063;0
-1.45906;-113.58005;0
-1.11868;-113.39366;0
-1.05973;-113.6192;0
-1.19055;-112.85563;0
-1.17983;-112.80855;0
-1.09112;-111.38481;0
-1.39163;-112.13943;0
-1.20083;-113.0405;0
0.36965;-105.49758;0
-1.26022;-111.5122;0
-1.24898;-113.0167;0
0.46918;-106.29807;0
0.13563;-105.81545;0
-1.18908;-112.84648;0
-1.15582;-112.62933;0
-1.24957;-112.89028;0
-1.59692;-113.14141;0
0.43176;-106.55921;0
-1.59731;-113.14344;0
-1.43996;-112.11171;0
-1.20835;-112.98028;0
0.41632;-102.72494;0
0.39206;-108.59106;0
0.26135;-102.80002;0
0.46956;-106.30209;0
-1.17965;-112.78563;0
-1.35952;-113.66086;0
-1.28097;-112.79263;0
-0.47442;-109.77389;0
-1.24109;-113.03628;0
-1.23896;-112.99004;0
0.39137;-105.23422;0
-1.26473;-112.92085;0
-1.24109;-112.98788;0
-1.31051;-112.92441;0
-1.29585;-112.75473;0
0.3151;-106.21858;0
-0.45281;-110.1268;0
-1.48245;-111.26275;0
-1.39484;-111.09266;0
-1.27978;-112.82457;0
0.39327;-105.24221;0
0.11073;-106.05873;0
-1.28208;-112.8316;0
-1.12248;-110.77151;0
-1.18955;-109.02796;0
-1.19495;-109.01562;0
-0.03537;-109.11499;0
-1.23665;-113.02737;0
-0.17295;-109.35543;0
-0.50593;-109.78293;0
-1.25175;-112.9241;0
0.09973;-102.90338;0
-0.06852;-105.80375;0
0.00042;-105.95308;0
-0.18262;-109.34304;0
-1.27442;-112.87054;0
-1.14271;-110.76678;0
-0.46662;-110.12347;0
-0.67483;-110.34287;0
-0.64386;-110.36603;0
-0.83639;-109.10908;0
-1.07549;-110.18998;0
-1.2104;-112.75018;0
-1.08173;-112.86532;0
-1.18131;-112.79813;0
-1.16952;-112.7838;0
0.3856;-105.93946;0
-1.0094;-109.597;0
-1.23149;-109.33758;0
-1.23272;-109.3402;0
-1.20668;-112.75045;0
-1.19563;-112.74421;0
0.11563;-105.7172;0
-1.07946;-110.17323;0
-1.16766;-112.77908;0
-0.93151;-109.31093;0
-0.95878;-110.12503;0
-1.20222;-112.7185;0
-1.16253;-113.09826;0
0.08716;-104.28295;0
-0.31508;-102.9187;0
0.07855;-105.47982;0
0.0761;-105.44997;0
0.37902;-106.46076;0
-1.08125;-113.2492;0
0.32927;-106.12392;0
-1.1969;-110.99271;0
-1.21845;-111.0228;0
-1.15578;-113.38626;0
-0.50853;-108.42487;0
-1.10211;-113.5158;0
-1.08678;-113.26137;0
0.40389;-106.53604;0
-1.39103;-109.69595;0
-1.13528;-113.57748;0
0.38766;-105.87427;0
-1.10806;-113.52161;0
-1.16942;-113.39655;0
0.33275;-105.37282;0
-1.1589;-113.39033;0
0.38297;-106.46676;0
-1.39341;-109.70167;0
-1.3108;-109.53033;0
-1.2963;-113.34607;0
-1.28927;-113.34855;0
-1.27165;-113.33577;0
-1.30482;-110.01765;0
-1.28636;-110.04024;0
0.36097;-105.90074;0
0.38337;-105.83748;0
-1.77674;-106.78841;0
-1.36536;-109.34863;0
0.36298;-105.91133;0
-1.28508;-111.91818;0
-1.32445;-112.47573;0
0.10558;-102.96678;0
-1.2831;-111.921;0
-1.36135;-112.18703;0
-1.37834;-109.33192;0
-2.96392;-103.72528;0
0.18999;-102.76638;0
0.37662;-106.11382;0
-1.1664;-112.7692;0
-1.00899;-109.6499;0
-0.34786;-108.12961;0
-1.12673;-113.03591;0
-1.32374;-113.04427;0
-1.09999;-110.27557;0
-1.27292;-112.78413;0
0.32048;-102.69253;0
0.34267;-106.13777;0
-1.15637;-110.2534;0
-1.04718;-111.76575;0
-1.19495;-112.70185;0
-1.26896;-112.79158;0
-1.30843;-112.75635;0
-1.28874;-112.73069;0
-0.19603;-108.11215;0
-1.15037;-110.25691;0
-1.26158;-113.10472;0
-1.28853;-112.72593;0
-0.34635;-108.12266;0
-1.14318;-113.04983;0
-1.09468;-110.27532;0
-1.08825;-110.05316;0
0.50007;-108.4988;0
-1.4692;-111.51141;0
-1.63148;-110.71038;0
-1.13871;-113.04627;0
-0.66568;-110.40117;0
-1.12352;-113.17805;0
0.38033;-106.17312;0
0.44272;-106.19913;0
-0.62513;-110.28566;0
-0.93856;-110.55297;0
-1.18744;-113.23383;0
-0.01053;-105.71905;0
-1.32804;-113.53814;0
-1.17844;-113.22841;0
-1.12651;-113.18198;0
-0.84363;-110.45753;0
-1.17899;-113.55593;0
-1.167;-113.0453;0
-0.81863;-110.16058;0
-1.19783;-113.56028;0
-0.01428;-105.71708;0
-0.87375;-110.50463;0
-1.15973;-113.0394;0
-0.7279;-110.37224;0
-1.4673;-111.97839;0
0.3392;-108.56776;0
-0.05194;-109.40392;0
0.3639;-103.58116;0
-1.22581;-113.5563;0
-1.18183;-113.37193;0
-18.91031;-82.38221;0
-1.32577;-113.45761;0
-0.53607;-110.11732;0
-1.06563;-110.52328;0
-1.17012;-113.44936;0
-1.26046;-113.39696;0
-1.25808;-113.39307;0
-1.17691;-113.28609;0
-0.94256;-110.61227;0
-1.18277;-113.46337;0
-1.1921;-113.16335;0
-0.8725;-111.11642;0
-1.3955;-109.43475;0
-1.39395;-109.38553;0
-1.2457;-113.44468;0
-1.17343;-113.36855;0
-1.2242;-110.80372;0
-0.30996;-108.12053;0
-1.38155;-109.38002;0
-16.73992;-82.90267;0
-0.93055;-111.1802;0
-1.27707;-112.2133;0
-0.43358;-109.90006;0
-1.127;-112.06709;0
-1.20985;-113.39576;0
-0.58806;-110.78905;0
-1.25179;-113.51477;0
-0.95181;-113.76326;0
-1.19544;-113.38349;0
-1.02305;-113.28919;0
-1.1587;-111.9765;0
-1.26433;-113.37767;0
-0.61439;-110.31154;0
-1.15412;-111.96911;0
-0.67223;-110.33275;0
-1.21517;-112.99026;0
-0.80607;-112.92436;0
-1.24377;-113.50913;0
-1.12148;-113.29668;0
-0.60386;-110.78937;0
-1.13299;-113.31142;0
-1.16614;-111.98689;0
-1.29332;-113.37806;0
-1.55725;-113.15635;0
-1.17663;-112.95963;0
-0.22868;-107.89098;0
-0.85891;-111.28402;0
-0.87465;-111.29638;0
0.21054;-105.84317;0
-0.96401;-111.42919;0
-1.39426;-114.33284;0
0.31094;-107.47892;0
-0.31846;-108.50784;0
-0.50011;-109.87579;0
-0.8963;-111.37373;0
-1.21707;-114.56995;0
0.26553;-107.46668;0
0.27232;-107.40271;0
-0.99006;-111.35291;0
-0.89709;-111.42355;0
-0.83971;-111.37939;0
0.27162;-107.31248;0
0.26969;-107.41921;0
-0.39845;-109.06903;0
-0.97956;-111.14933;0
-1.40288;-114.32499;0
-1.33;-114.42769;0
0.28841;-107.32929;0
0.26146;-107.40984;0
-0.4108;-109.07021;0
-0.92212;-111.14168;0
-0.96601;-111.43217;0
-0.89771;-111.41326;0
-0.89749;-111.38473;0
-0.90954;-112.9271;0
-1.24246;-113.65182;0
-1.35674;-114.02406;0
0.41861;-107.61738;0
0.24193;-107.43228;0
0.37553;-107.82171;0
0.37071;-107.90073;0
0.40718;-107.91284;0
-0.8733;-111.40227;0
-1.3146;-113.45121;0
-1.30668;-113.45099;0
-1.41964;-114.31589;0
-1.41653;-114.31654;0
-1.38289;-114.33191;0
-1.49976;-114.10134;0
-1.04449;-113.6901;0
-1.19794;-114.56734;0
-0.17816;-102.35068;0
-0.33496;-102.41346;0
-0.34809;-102.4161;0
-0.14299;-104.69098;0
0.2859;-107.3265;0
0.37776;-107.92532;0
-0.46034;-109.67613;0
-0.50654;-109.88523;0
-0.9628;-111.04996;0
-0.93875;-111.14558;0
-0.99959;-111.34928;0
-0.86626;-111.3741;0
-0.8122;-111.37274;0
-1.32314;-113.451;0
-1.44561;-114.3261;0
0.41098;-107.61237;0
0.25523;-107.40181;0
0.36574;-107.87386;0
0.41928;-107.95048;0
-0.78227;-110.81887;0
-0.96695;-111.43419;0
-0.79863;-111.34583;0
-1.01576;-112.79715;0
-1.39097;-114.04081;0
-0.20148;-104.72631;0
0.43757;-107.80098;0
-0.87576;-111.08106;0
-0.80378;-111.35672;0
-0.93818;-112.93903;0
0.22173;-107.41653;0
0.40564;-107.92657;0
-0.91609;-111.10066;0
-0.9152;-112.92852;0
-0.90163;-112.92494;0
-0.91138;-112.78644;0
-1.00606;-113.7895;0
-0.98671;-113.80495;0
-1.40087;-114.32819;0
-1.11688;-113.73945;0
-1.02548;-113.67441;0
-1.14315;-114.65142;0
0.32826;-107.72586;0
-0.58122;-110.55969;0
-0.80905;-111.00584;0
-1.39596;-114.03869;0
-1.02339;-113.47571;0
-1.17023;-114.59202;0
-0.28807;-108.82183;0
-0.79521;-110.97336;0
-0.95796;-111.36614;0
-0.97674;-112.95759;0
-0.83228;-112.88316;0
-0.89428;-112.77594;0
-1.29436;-113.44754;0
-1.10384;-113.73127;0
-1.08608;-113.71731;0
-1.09802;-113.54532;0
-1.08512;-113.53212;0
-0.89944;-111.38949;0
-0.89039;-111.39395;0
-0.82655;-112.87934;0
-0.92065;-112.79312;0
-1.42196;-114.31669;0
-0.99412;-113.51585;0
-0.16476;-102.32783;0
-0.86428;-111.40618;0
-0.81551;-111.38176;0
-1.00257;-112.97283;0
-0.99325;-112.9675;0
-0.9632;-112.94947;0
-0.98053;-113.53405;0
-1.31608;-114.42408;0
-1.14017;-114.64137;0
-0.34969;-109.13676;0
-0.88751;-112.77258;0
-1.09428;-113.72427;0
-1.14765;-114.62682;0
-1.13584;-114.64866;0
0.28787;-108.3268;0
-0.30641;-108.79988;0
-0.5925;-110.74341;0
-0.99712;-113.79662;0
-1.34656;-114.0139;0
-1.12664;-113.57358;0
-0.62938;-110.71217;0
-1.07584;-113.01062;0
-0.87647;-112.7682;0
-0.82276;-112.74171;0
-0.80765;-112.7368;0
-1.1075;-113.71908;0
-0.35596;-109.11267;0
-0.64624;-110.69701;0
-0.98243;-111.3562;0
-0.42471;-109.06308;0
-0.80817;-111.36424;0
-1.09556;-113.72654;0
-1.02818;-113.77287;0
-0.4374;-109.04691;0
-0.97252;-111.36017;0
-0.90211;-112.77991;0
-0.97813;-113.81247;0
-1.08499;-113.73343;0
-1.50377;-114.09862;0
-1.45015;-114.32655;0
-0.2329;-104.23981;0
-1.53367;-112.10792;0
0.18572;-104.55865;0
0.17869;-104.54325;0
0.32453;-105.22431;0
-1.28146;-111.94648;0
0.18648;-104.55094;0
0.18588;-104.54548;0
0.33044;-105.21031;0
-1.2717;-108.97213;0
-1.25424;-108.9264;0
-1.30505;-108.90305;0
-1.30252;-111.93765;0
-0.49867;-104.23093;0
-1.25008;-108.9811;0
-1.27052;-108.92124;0
-1.14386;-109.22219;0
-1.30075;-111.93702;0
-1.4199;-111.94791;0
-1.42441;-112.00489;0
-1.6047;-112.03065;0
0.18645;-104.55684;0
0.18659;-104.5541;0
-0.24168;-104.24469;0
-0.49343;-104.23238;0
0.04903;-104.55863;0
-0.7305;-108.06947;0
-1.19097;-108.95543;0
-1.3633;-109.28602;0
-1.29994;-111.9369;0
-1.35516;-111.94695;0
-1.6301;-112.04294;0
-0.03579;-104.55705;0
-0.45815;-104.45725;0
0.05192;-104.56143;0
0.11814;-104.86693;0
-1.25073;-108.93048;0
-1.29998;-108.90926;0
-1.10734;-108.94106;0
-1.36587;-111.95303;0
-1.39841;-111.97992;0
-1.42255;-112.00286;0
-1.63536;-112.0289;0
0.32274;-105.23758;0
0.32274;-105.23758;0
0.32273;-105.23757;0
0.07723;-104.52106;0
0.0201;-104.52249;0
0.11888;-104.91179;0
-0.34787;-107.89735;0
-0.74488;-107.94299;0
-0.69258;-108.01409;0
-1.25755;-108.92189;0
-1.27775;-108.91961;0
-1.29752;-108.91205;0
-1.26446;-109.29498;0
-1.32848;-111.95648;0
-1.34325;-111.95114;0
-1.4388;-112.01539;0
-1.56381;-112.12153;0
-1.57078;-112.12234;0
-1.58062;-112.12321;0
-1.62523;-112.06126;0
0.13425;-104.48515;0
0.05614;-104.53696;0
-0.29505;-104.38897;0
-0.32621;-104.45488;0
-0.37184;-104.26131;0
-0.38373;-104.25746;0
-0.35469;-107.873;0
-1.25584;-108.97138;0
-1.38132;-110.43316;0
-1.42014;-112.00086;0
-1.42147;-111.99336;0
-1.58516;-112.09958;0
0.12551;-104.52093;0
0.11709;-104.52378;0
-0.19453;-104.42312;0
-0.33148;-104.43507;0
0.13009;-104.43897;0
0.02367;-104.52687;0
-1.24574;-108.98208;0
-1.2325;-108.95575;0
-1.11194;-108.9203;0
-1.37437;-110.42843;0
-1.47844;-112.04264;0
0.09664;-104.53147;0
-0.1808;-104.42553;0
-0.32857;-104.44707;0
-0.26372;-104.25795;0
0.32915;-105.1936;0
-1.26501;-108.92062;0
-1.3375;-111.95405;0
-1.42365;-111.95894;0
-1.41519;-111.99305;0
-1.46766;-112.03228;0
-1.58974;-112.12475;0
-1.63463;-112.0321;0
-0.06254;-104.56041;0
-0.44679;-104.4539;0
0.31832;-108.98003;0
-1.17423;-109.17019;0
-1.27369;-109.28531;0
-1.29014;-111.94119;0
-1.30495;-111.93843;0
-0.32113;-104.38548;0
-0.31549;-107.99301;0
-0.31549;-107.99301;0
-1.27697;-108.97321;0
-1.35007;-110.43744;0
-0.2927;-104.26233;0
-0.3582;-107.87032;0
-1.3749;-111.93671;0
0.11908;-104.86558;0
-0.16821;-104.42925;0
-0.51905;-104.23051;0
-0.74483;-108.06209;0
0.12411;-104.87995;0
-1.26095;-108.97863;0
-1.45002;-112.02036;0
-0.28463;-107.94283;0
-0.29452;-108.02235;0
-0.75241;-107.9338;0
-1.17245;-109.17216;0
-0.35568;-107.84998;0
-1.57019;-112.11611;0
-0.1407;-104.57567;0
-1.40048;-111.95993;0
-1.43881;-109.21301;0
0.26397;-102.70124;0
0.36224;-105.73588;0
-0.40397;-107.83378;0
0.3639;-105.55723;0
-0.36274;-107.84626;0
-1.34374;-109.26982;0
-1.62768;-110.49472;0
-1.616;-110.49251;0
0.27526;-102.67191;0
-1.08552;-108.82289;0
-1.44576;-109.21453;0
-1.49983;-109.22215;0
0.27702;-102.66355;0
0.37597;-102.73758;0
0.20342;-102.74796;0
0.38022;-105.29812;0
0.3813;-105.30213;0
0.3562;-105.03863;0
-1.41455;-109.20549;0
-1.51984;-110.46458;0
0.07222;-105.52842;0
-0.9877;-108.87892;0
-1.49267;-109.22008;0
-1.50121;-110.43313;0
-1.6101;-110.51352;0
-1.13867;-108.7735;0
-1.16251;-108.77906;0
-1.55296;-110.44618;0
-1.66842;-110.47208;0
0.06374;-102.84215;0
0.34728;-104.87221;0
-1.0429;-108.85714;0
0.09121;-105.50489;0
0.15046;-105.74248;0
0.24618;-105.90638;0
-1.04984;-109.67862;0
-0.9519;-108.91738;0
-1.39345;-109.65962;0
-1.03065;-113.04909;0
0.41825;-105.73488;0
-1.3293;-113.24469;0
0.48747;-105.64687;0
0.22724;-105.72341;0
-1.31943;-111.53597;0
-1.31688;-113.12258;0
-1.32265;-113.276;0
-1.14172;-112.94432;0
-1.3565;-111.60628;0
-1.48521;-112.88101;0
