longitude;latitude;altitude
-84.55339;-14.52074;0
-84.5549;-14.52063;0
-84.56175;-14.52159;0
-84.56586;-14.52267;0
-84.57618;-14.52831;0
-84.57847;-14.52965;0
-84.58769;-14.53522;0
-84.60332;-14.53944;0
-84.63806;-14.53872;0
-84.64194;-14.54012;0
-84.64909;-14.54373;0
-84.65234;-14.54443;0
-84.26714;-15.15018;0
-84.27728;-15.1554;0
-84.29291;-15.16024;0
-84.31137;-15.16083;0
-84.31739;-15.16173;0
-84.32106;-15.16246;0
-84.32988;-15.16427;0
-84.3513;-15.16914;0
-84.35533;-15.16843;0
-84.21699;-15.17784;0
-84.22675;-15.17679;0
-84.23131;-15.17624;0
-84.24072;-15.17495;0
-84.26171;-15.17195;0
-84.26581;-15.17167;0
-84.27113;-15.17326;0
-84.28548;-15.17711;0
-84.28884;-15.17856;0
-84.30012;-15.1787;0
-84.30298;-15.1774;0
-84.3095;-15.17633;0
-84.33085;-15.17009;0
-84.25599;-15.25833;0
-84.26387;-15.27388;0
-84.27199;-15.2682;0
-84.29529;-15.27003;0
-84.30374;-15.2726;0
-84.31621;-15.27549;0
-84.32699;-15.28382;0
-84.33378;-15.28645;0
-84.34273;-15.29289;0
-84.34963;-15.29904;0
-84.36284;-15.30856;0
-84.36763;-15.30569;0
-84.36939;-15.30616;0
-84.37436;-15.30846;0
-84.37708;-15.30957;0
-84.39819;-15.31358;0
-84.40744;-15.31778;0
-84.43023;-15.31826;0
-84.48059;-15.32586;0
-84.4928;-15.33151;0
-84.49942;-15.33429;0
-84.50158;-15.33544;0
-84.50605;-15.33677;0
-84.50734;-15.32979;0
-84.55243;-14.67435;0
-84.55477;-14.67567;0
-84.55836;-14.67511;0
-84.56563;-14.66627;0
-84.56723;-14.66365;0
-84.58127;-14.6501;0
-84.5849;-14.65075;0
-84.59119;-14.65413;0
-84.59327;-14.65554;0
-84.59834;-14.65778;0
-84.63102;-14.66819;0
-84.63954;-14.67356;0
-82.47246;-14.0059;0
-82.47445;-13.9998;0
-82.47491;-13.99788;0
-82.47775;-13.98124;0
-82.05274;-13.9433;0
-82.06812;-13.93002;0
-82.08817;-13.91893;0
-82.09703;-13.91207;0
-82.11354;-13.90018;0
-82.11622;-13.89759;0
-82.12123;-13.89191;0
-82.14687;-13.87383;0
-82.15348;-13.87191;0
-82.16705;-13.86758;0
-82.17001;-13.86617;0
-82.1725;-13.86513;0
-82.18501;-13.85818;0
-82.18783;-13.85599;0
-82.20728;-13.83581;0
-82.2347;-13.8216;0
-82.2398;-13.82207;0
-82.25682;-13.81224;0
-82.08209;-13.92278;0
-82.10058;-13.90348;0
-82.11142;-13.89826;0
-82.11532;-13.89649;0
-82.12389;-13.89265;0
-82.13321;-13.89061;0
-82.13787;-13.88989;0
-82.14486;-13.88823;0
-82.1494;-13.88751;0
-82.15337;-13.88719;0
-81.68276;-14.15294;0
-81.69234;-14.14728;0
-81.69696;-14.14486;0
-81.69973;-14.14334;0
-81.70313;-14.14101;0
-81.70769;-14.13831;0
-81.70579;-14.22613;0
-81.71346;-14.2229;0
-81.71557;-14.21904;0
-81.71684;-14.21708;0
-81.72056;-14.21189;0
-81.72723;-14.20762;0
-81.73399;-14.20419;0
-81.75456;-14.20264;0
-81.75666;-14.2009;0
-81.75898;-14.19843;0
-81.77247;-14.1897;0
-81.78897;-14.18359;0
-81.80033;-14.17966;0
-81.80779;-14.1778;0
-81.86577;-14.17489;0
-81.88155;-14.17072;0
-81.88739;-14.17132;0
-81.8992;-14.17211;0
-81.91413;-14.15277;0
-81.92522;-14.14022;0
-81.93321;-14.13391;0
-81.94432;-14.12864;0
-81.89734;-14.21074;0
-81.83673;-14.2368;0
-81.8444;-14.23697;0
-81.84962;-14.23796;0
-81.86356;-14.24002;0
-81.86875;-14.2375;0
-81.87434;-14.23483;0
-81.87614;-14.23443;0
-81.87827;-14.23393;0
-81.88664;-14.23047;0
-81.88992;-14.22964;0
-81.89435;-14.22863;0
-81.79134;-14.25445;0
-81.79612;-14.25687;0
-81.81373;-14.26182;0
-81.81683;-14.2619;0
-81.83579;-14.2738;0
-81.84157;-14.27874;0
-81.84878;-14.29202;0
-81.89488;-14.36396;0
-81.90022;-14.36058;0
-81.34123;-14.17217;0
-81.34686;-14.1707;0
-81.45379;-14.15285;0
-81.46686;-14.14954;0
-81.53525;-13.25036;0
-81.5593;-13.26526;0
-81.56201;-13.26728;0
-81.84103;-13.01408;0
-81.86629;-13.04414;0
-81.87103;-13.04967;0
-81.87643;-13.05077;0
-81.8792;-13.0516;0
-81.88179;-13.05317;0
-81.88402;-13.05553;0
-81.88678;-13.06237;0
-82.03622;-12.98864;0
-82.205;-12.96236;0
-81.45549;-14.77206;0
-81.34983;-14.8835;0
-80.41302;-17.59864;0
-86.38518;-14.37173;0
-86.39387;-14.38692;0
-85.21461;-15.39448;0
-85.22496;-15.38775;0
-85.23972;-15.38042;0
-85.25006;-15.37823;0
-85.26296;-15.37395;0
-85.27383;-15.37367;0
-85.27974;-15.37343;0
-85.28355;-15.37414;0
-85.13455;-15.36208;0
-85.14777;-15.36276;0
-85.12204;-15.39573;0
-85.12985;-15.39745;0
-85.13985;-15.39632;0
-85.14662;-15.39577;0
-85.15262;-15.39544;0
-85.09532;-15.24105;0
-85.10748;-15.23917;0
-85.12806;-15.24114;0
-85.13757;-15.24125;0
-84.66466;-15.27032;0
-84.67073;-15.27237;0
-84.67796;-15.27519;0
-84.45826;-15.35605;0
-83.10318;-15.56828;0
-83.25983;-15.43936;0
-83.9164;-14.79971;0
-83.92044;-14.80202;0
-84.08075;-14.76892;0
-84.28612;-14.52454;0
-84.2899;-14.52512;0
-84.29594;-14.52646;0
-84.53816;-14.52869;0
-84.61217;-14.53829;0
-84.6171;-14.53791;0
-84.63036;-14.53757;0
-84.27434;-15.1541;0
-84.28519;-15.1589;0
-84.29685;-15.16093;0
-84.30212;-15.1608;0
-84.32495;-15.16316;0
-84.28141;-15.1765;0
-84.29186;-15.17905;0
-84.29553;-15.17925;0
-84.2663;-15.27068;0
-84.27788;-15.26681;0
-84.28446;-15.26721;0
-84.29081;-15.26828;0
-84.338;-15.28885;0
-84.3531;-15.30266;0
-84.38456;-15.31088;0
-84.3899;-15.3114;0
-84.39583;-15.31239;0
-84.40373;-15.31609;0
-84.40925;-15.31785;0
-84.43855;-15.31771;0
-84.44405;-15.31775;0
-84.45621;-15.32056;0
-84.47382;-15.32278;0
-84.51027;-15.33759;0
-84.56338;-14.67161;0
-84.56894;-14.66027;0
-84.57025;-14.6579;0
-84.58826;-14.65185;0
-84.6281;-14.66705;0
-82.0464;-13.95269;0
-82.06122;-13.9346;0
-82.0756;-13.92557;0
-82.08085;-13.92278;0
-82.09355;-13.91495;0
-82.10174;-13.90877;0
-82.11008;-13.90354;0
-82.12594;-13.8875;0
-82.1298;-13.88459;0
-82.15882;-13.87036;0
-82.18263;-13.85985;0
-82.19761;-13.84805;0
-82.19979;-13.84423;0
-82.2034;-13.83943;0
-82.21466;-13.82926;0
-82.22764;-13.82232;0
-82.2317;-13.82134;0
-82.25387;-13.79589;0
-82.08066;-13.92591;0
-82.10687;-13.90035;0
-82.15953;-13.88642;0
-82.17853;-13.88104;0
-82.18642;-13.87705;0
-82.1947;-13.8743;0
-81.71803;-14.21447;0
-81.73096;-14.20466;0
-81.76666;-14.19238;0
-81.76961;-14.19093;0
-81.78006;-14.18763;0
-81.82812;-14.17849;0
-81.83591;-14.17761;0
-81.84247;-14.17628;0
-81.85894;-14.17521;0
-81.88446;-14.17003;0
-81.89999;-14.17059;0
-81.9028;-14.16817;0
-81.90747;-14.16273;0
-81.9112;-14.15787;0
-81.91278;-14.15561;0
-81.92205;-14.14303;0
-81.92783;-14.13768;0
-81.93669;-14.1313;0
-81.94863;-14.12568;0
-81.95731;-14.1189;0
-81.89826;-14.20931;0
-81.92761;-14.19763;0
-81.9454;-14.18255;0
-81.95553;-14.17242;0
-81.83911;-14.23681;0
-81.88394;-14.23157;0
-81.78805;-14.25249;0
-81.81943;-14.26205;0
-81.82532;-14.2648;0
-81.82942;-14.26836;0
-81.83238;-14.27147;0
-81.90452;-14.35933;0
-81.35823;-14.1661;0
-81.3617;-14.16461;0
-81.38752;-14.15733;0
-81.39641;-14.15648;0
-81.40826;-14.15349;0
-81.41235;-14.15209;0
-81.41731;-14.1514;0
-81.43337;-14.15067;0
-81.52738;-13.24901;0
-81.55322;-13.26038;0
-81.56696;-13.27099;0
-81.85116;-13.02928;0
-81.8677;-13.04662;0
-81.87235;-13.0498;0
-81.88887;-13.06495;0
-81.89353;-13.07083;0
-81.8968;-13.07281;0
-82.03447;-12.97864;0
-82.03084;-12.98254;0
-82.03121;-12.98643;0
-82.0345;-12.98902;0
-82.20066;-12.9624;0
-82.20518;-12.96359;0
-81.36338;-14.87832;0
-80.4193;-17.58591;0
-80.42789;-17.57342;0
-80.43183;-17.57011;0
-86.3881;-14.37476;0
-85.30758;-15.37993;0
-85.31257;-15.3809;0
-85.12556;-15.39707;0
-85.10054;-15.24007;0
-84.46103;-15.35439;0
-84.46591;-15.35298;0
-83.10312;-15.56606;0
-83.11001;-15.54545;0
-83.10906;-15.53931;0
-83.87425;-14.871;0
-83.93497;-14.809;0
-84.53294;-14.52877;0
-84.54705;-14.5242;0
-84.56903;-14.52472;0
-84.57368;-14.52696;0
-84.58058;-14.53049;0
-84.65185;-14.54487;0
-84.2095;-15.14461;0
-84.25267;-15.1728;0
-84.31235;-15.27447;0
-84.40047;-15.31501;0
-84.43462;-15.31803;0
