time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magNst,status,locationSource,magSource
,-13.82048,-82.25552,,,,,,,,,,,,,,,,,
,-13.8192,-82.2562,,,,,,,,,,,,,,,,,
,-13.81474,-82.25685,,,,,,,,,,,,,,,,,
,-13.80548,-82.2574,,,,,,,,,,,,,,,,,
,-13.79804,-82.25482,,,,,,,,,,,,,,,,,
,-14.22548,-81.69781,,,,,,,,,,,,,,,,,
,-14.2251,-81.70182,,,,,,,,,,,,,,,,,
,-14.22668,-81.70831,,,,,,,,,,,,,,,,,
,-14.35913,-81.90269,,,,,,,,,,,,,,,,,
,-12.82492,-83.01177,,,,,,,,,,,,,,,,,
,-12.90969,-82.99074,,,,,,,,,,,,,,,,,
,-12.90792,-82.99016,,,,,,,,,,,,,,,,,
,-12.90591,-82.98867,,,,,,,,,,,,,,,,,
,-12.90557,-82.9894,,,,,,,,,,,,,,,,,
,-12.9052,-82.98974,,,,,,,,,,,,,,,,,
,-12.90039,-83.00013,,,,,,,,,,,,,,,,,
,-12.98254,-82.03131,,,,,,,,,,,,,,,,,
,-14.37907,-86.38982,,,,,,,,,,,,,,,,,
,-15.27734,-84.69342,,,,,,,,,,,,,,,,,
,-15.58211,-83.11313,,,,,,,,,,,,,,,,,
,-15.57752,-83.10651,,,,,,,,,,,,,,,,,
,-15.54343,-83.11026,,,,,,,,,,,,,,,,,
,-15.53879,-83.10934,,,,,,,,,,,,,,,,,
,-15.53821,-83.1081,,,,,,,,,,,,,,,,,
,-15.53829,-83.10781,,,,,,,,,,,,,,,,,
,-14.8062,-83.92911,,,,,,,,,,,,,,,,,
,-14.77375,-84.08766,,,,,,,,,,,,,,,,,
,-14.49621,-84.23493,,,,,,,,,,,,,,,,,
,-14.49789,-84.23741,,,,,,,,,,,,,,,,,
,-14.49831,-84.25152,,,,,,,,,,,,,,,,,
,-14.52326,-84.27135,,,,,,,,,,,,,,,,,
,-14.52552,-84.29299,,,,,,,,,,,,,,,,,
,-14.52906,-84.29984,,,,,,,,,,,,,,,,,
,-14.52115,-84.55803,,,,,,,,,,,,,,,,,
,-14.5315,-84.58316,,,,,,,,,,,,,,,,,
,-15.14915,-84.26441,,,,,,,,,,,,,,,,,
,-15.17418,-84.2064,,,,,,,,,,,,,,,,,
,-15.1772,-84.21058,,,,,,,,,,,,,,,,,
,-15.17452,-84.27298,,,,,,,,,,,,,,,,,
,-15.17593,-84.27782,,,,,,,,,,,,,,,,,
,-15.17687,-84.30655,,,,,,,,,,,,,,,,,
,-15.17515,-84.32341,,,,,,,,,,,,,,,,,
,-15.16709,-84.33627,,,,,,,,,,,,,,,,,
,-15.2495,-84.24168,,,,,,,,,,,,,,,,,
,-15.25247,-84.24313,,,,,,,,,,,,,,,,,
,-15.25761,-84.24357,,,,,,,,,,,,,,,,,
,-15.26007,-84.24515,,,,,,,,,,,,,,,,,
,-15.26185,-84.24684,,,,,,,,,,,,,,,,,
,-15.26047,-84.25301,,,,,,,,,,,,,,,,,
,-15.26711,-84.28735,,,,,,,,,,,,,,,,,
,-15.2708,-84.29994,,,,,,,,,,,,,,,,,
,-15.27271,-84.30677,,,,,,,,,,,,,,,,,
,-15.27266,-84.3094,,,,,,,,,,,,,,,,,
,-15.27673,-84.31836,,,,,,,,,,,,,,,,,
,-15.27809,-84.32074,,,,,,,,,,,,,,,,,
,-15.28076,-84.32309,,,,,,,,,,,,,,,,,
,-15.28311,-84.32506,,,,,,,,,,,,,,,,,
,-15.28402,-84.32931,,,,,,,,,,,,,,,,,
,-15.30799,-84.36124,,,,,,,,,,,,,,,,,
,-15.31006,-84.3655,,,,,,,,,,,,,,,,,
,-15.30757,-84.36576,,,,,,,,,,,,,,,,,
,-15.30568,-84.36768,,,,,,,,,,,,,,,,,
,-15.33636,-84.5035,,,,,,,,,,,,,,,,,
,-15.33637,-84.50464,,,,,,,,,,,,,,,,,
,-15.33676,-84.50802,,,,,,,,,,,,,,,,,
